"id","samp_period","batch","incb_num","incb_temp_id","incb_temp","body_temp","defecate","series","obs","orig_lizmass","orig_co2_pmin","lizmass_nocombout","co2pm_nocombout","incb_temp_K","inverseK_incb_temp","body_temp_K","inverseK_body_temp","z.incb_temp","z.log.temp","z.body_temp","z.log.body_temp","log.mass","z.log.mass","log.co2pmin","z.log.co2pmin","z.prior_temp1","z.log.prior_temp1","z.prior_temp2","z.log.prior_temp2","prior_temp1_K","inverseK_prior_temp1","prior_temp2_K","inverseK_prior_temp2","inverseK_incb_temp_22cen","inverseK_incb_temp_24cen","inverseK_incb_temp_26cen","inverseK_incb_temp_28cen","inverseK_incb_temp_30cen","inverseK_incb_temp_32cen"
"ld0076",6,2,1,2,26,25,NA,"ld0076_6",895,1.307,0.001631907,1.307,0.001631907,299.15,-0.129200852515361,298.15,0.0894283328625927,-0.292711926830533,-0.231603986367692,0.408200359060136,0.443573052326295,0.267734434642085,0.886567702476291,-6.41800600935806,-2.43221736376774,-0.186588856088203,-0.137193304660608,-0.445166719585535,-0.411342771589956,298.15,-0.0727743934506393,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0077",6,2,1,2,26,24.5,NA,"ld0077_6",955,1.342,0.003742301,1.342,0.003742301,299.15,-0.129200852515361,297.65,0.0240668287158305,-0.292711926830533,-0.231603986367692,0.10967008701592,0.145303758367154,0.29416103854949,1.11588960383328,-5.58805461609692,-0.801939809843181,0.147388617764142,0.208941593786652,-0.445166719585535,-0.411342771589956,299.15,0.0572931426301512,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0104",6,2,1,2,26,24,NA,"ld0104_6",1214,1.321,0.004621166,1.321,0.004621166,299.15,-0.129200852515361,297.15,-0.0415146367438929,-0.292711926830533,-0.231603986367692,-0.188860185028296,-0.159115849324118,0.278389025540188,0.979024949404237,-5.37710822477882,-0.387576788539036,-0.520566329940548,-0.497460005382259,-0.445166719585535,-0.411342771589956,297.15,-0.203717363057125,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0119",6,2,1,2,26,24,NA,"ld0119_6",1609,1.221,0.00380508,1.221,0.00380508,299.15,-0.129200852515361,297.15,-0.0415146367438929,-0.292711926830533,-0.231603986367692,-0.188860185028296,-0.159115849324118,0.199670195128568,0.295927267770882,-5.57141826292236,-0.769260940478229,-0.520566329940548,-0.497460005382259,-0.445166719585535,-0.411342771589956,297.15,-0.203717363057125,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0138",6,2,1,2,26,24.5,NA,"ld0138_6",1831,1.07,0.001746348,1.07,0.001746348,299.15,-0.129200852515361,297.65,0.0240668287158305,-0.292711926830533,-0.231603986367692,0.10967008701592,0.145303758367154,0.0676586484738149,-0.849628134883871,-6.35022852871009,-2.2990817292485,-0.353577593014375,-0.315488431992429,-0.445166719585535,-0.411342771589956,297.65,-0.138135897597401,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0171",6,2,1,2,26,25,NA,"ld0171_6",2433,1.174,0.00259668,1.174,0.00259668,299.15,-0.129200852515361,298.15,0.0894283328625927,-0.292711926830533,-0.231603986367692,0.408200359060136,0.443573052326295,0.160416721405905,-0.0447022455970994,-5.95352157299258,-1.51982832881654,-0.186588856088203,-0.137193304660608,-0.445166719585535,-0.411342771589956,298.15,-0.0727743934506393,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0006",6,2,1,2,22,24,NA,"ld0006_6",103,1.049,0.002777523,1.049,0.002777523,295.15,-0.65475919074998,297.15,-0.0415146367438929,-1.46355963415267,-1.53759857794768,-0.188860185028296,-0.159115849324118,0.0478373294141601,-1.02163141574774,-5.88619575565669,-1.38757989873553,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0013",6,2,1,2,22,24,NA,"ld0013_6",228,1.01,0.006936608,1.01,0.006936608,295.15,-0.65475919074998,297.15,-0.0415146367438929,-1.46355963415267,-1.53759857794768,-0.188860185028296,-0.159115849324118,0.00995033085316809,-1.35040307998272,-4.97094238475284,0.410256744294045,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0069",6,2,1,2,22,25.5,NA,"ld0069_6",763,1.329,0.003293594,1.329,0.003293594,295.15,-0.65475919074998,298.65,0.154570980474459,-1.46355963415267,-1.53759857794768,0.706730631104353,0.735935633703971,0.284426779731108,1.03141871425724,-5.71577590922508,-1.05282336644147,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0076",6,2,1,2,22,25,NA,"ld0076_6",851,1.321,0.004923932,1.321,0.004923932,295.15,-0.65475919074998,298.15,0.0894283328625927,-1.46355963415267,-1.53759857794768,0.408200359060136,0.443573052326295,0.278389025540188,0.979024949404237,-5.31364788066593,-0.262921326289541,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0077",6,2,1,2,22,26,1,"ld0077_6",942,1.339,0.004462855,1.339,0.004462855,295.15,-0.65475919074998,299.15,0.219495868943383,-1.46355963415267,-1.53759857794768,1.00526090314857,1.02262091145451,0.291923066709035,1.09646917586476,-5.41196658321973,-0.456049231376401,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0104",6,2,1,2,22,24,NA,"ld0104_6",1229,1.307,0.003661025,1.307,0.003661025,295.15,-0.65475919074998,297.15,-0.0415146367438929,-1.46355963415267,-1.53759857794768,-0.188860185028296,-0.159115849324118,0.267734434642085,0.886567702476291,-5.61001211613204,-0.845071033837992,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0119",6,2,1,2,22,24,NA,"ld0119_6",1583,1.232,0.006101917,1.232,0.006101917,295.15,-0.65475919074998,297.15,-0.0415146367438929,-1.46355963415267,-1.53759857794768,-0.188860185028296,-0.159115849324118,0.208638865111328,0.373754614042706,-5.09915229487784,0.158413394955019,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0138",6,2,1,2,22,24.5,NA,"ld0138_6",1820,1.085,0.002436888,1.085,0.002436888,295.15,-0.65475919074998,297.65,0.0240668287158305,-1.46355963415267,-1.53759857794768,0.10967008701592,0.145303758367154,0.0815799869924228,-0.72882306171944,-6.01703346354044,-1.64458504397865,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0171",6,2,1,2,22,25,NA,"ld0171_6",2449,1.181,0.003299408,1.181,0.003299408,295.15,-0.65475919074998,298.15,0.0894283328625927,-1.46355963415267,-1.53759857794768,0.408200359060136,0.443573052326295,0.166361537215225,0.00688502870372367,-5.71401222054211,-1.04935894419302,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0065",7,2,1,1,24,23.5,1,"ld0065_7",696,1.066,0.006462634,1.066,0.006462634,297.15,-0.390211358202637,296.65,-0.107317175743006,-0.8781357804916,-0.857361468011035,-0.487390457072512,-0.469944759438798,0.0639133257436529,-0.882128888014531,-5.04171830435289,0.271231261573973,-0.68755506686672,-0.683262839363888,-1.15266382749826,-1.16636008394167,296.65,-0.269519902056238,296.65,-0.319528938222015,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0075",7,2,1,1,24,23.5,NA,"ld0075_7",794,1.005,0.002835452,1.005,0.002835452,297.15,-0.390211358202637,296.65,-0.107317175743006,-0.8781357804916,-0.857361468011035,-0.487390457072512,-0.469944759438798,0.00498754151103897,-1.39346863210432,-5.86555391888483,-1.3470330384806,-0.68755506686672,-0.683262839363888,-1.15266382749826,-1.16636008394167,296.65,-0.269519902056238,296.65,-0.319528938222015,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0104",7,2,1,1,24,22.5,NA,"ld0104_7",1259,1.227,0.003703351,1.227,0.003703351,297.15,-0.390211358202637,295.65,-0.239589960884807,-0.8781357804916,-0.857361468011035,-1.08445100116094,-1.11195146834919,0.204572165728774,0.338465053646595,-5.59851719353304,-0.822491501531154,-1.02153254071906,-1.0670323732427,-1.62432856610674,-1.69697500313707,295.65,-0.401792687198039,295.65,-0.451801723363815,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0107",7,2,1,1,24,23.5,NA,"ld0107_7",1327,1.243,0.003225768,1.243,0.003225768,297.15,-0.390211358202637,296.65,-0.107317175743006,-0.8781357804916,-0.857361468011035,-0.487390457072512,-0.469944759438798,0.217527812528574,0.45089015252989,-5.73658421755024,-1.0936972275773,-0.68755506686672,-0.683262839363888,-1.15266382749826,-1.16636008394167,296.65,-0.269519902056238,296.65,-0.319528938222015,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0111",7,2,1,1,24,22.5,NA,"ld0111_7",1393,1.064,0.002739071,1.064,0.002739071,297.15,-0.390211358202637,295.65,-0.239589960884807,-0.8781357804916,-0.857361468011035,-1.08445100116094,-1.11195146834919,0.0620353909194527,-0.898425026028292,-5.90013646716787,-1.4149637060849,-1.02153254071906,-1.0670323732427,-1.62432856610674,-1.69697500313707,295.65,-0.401792687198039,295.65,-0.451801723363815,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0128",7,2,1,1,24,23,NA,"ld0128_7",1629,1.125,0.002715334,1.125,0.002715334,297.15,-0.390211358202637,296.15,-0.173341908019171,-0.8781357804916,-0.857361468011035,-0.785920729116728,-0.787458672113003,0.117783035656383,-0.414664194252828,-5.90884031290478,-1.43206071255171,-0.854543803792893,-0.873061737998178,-1.3884961968025,-1.42878353961393,296.15,-0.335544634332403,296.15,-0.385553670498179,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0137",7,2,1,1,24,24,NA,"ld0137_7",1747,1.272,0.003034936,1.272,0.003034936,297.15,-0.390211358202637,297.15,-0.0415146367438929,-0.8781357804916,-0.857361468011035,-0.188860185028296,-0.159115849324118,0.24059046491793,0.651020722269143,-5.79756494200768,-1.21348196089089,-0.520566329940548,-0.497460005382259,-0.916831458194018,-0.909461745131453,297.15,-0.203717363057125,297.15,-0.253726399222902,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0138",7,2,1,1,24,24.5,NA,"ld0138_7",1855,1.058,0.002826347,1.058,0.002826347,297.15,-0.390211358202637,297.65,0.0240668287158305,-0.8781357804916,-0.857361468011035,0.10967008701592,0.145303758367154,0.0563803334361077,-0.947497867128407,-5.86877021386419,-1.35335082233425,-0.353577593014375,-0.315488431992429,-0.680999088889776,-0.657860658577783,297.65,-0.138135897597401,297.65,-0.188144933763178,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0143",7,2,1,1,24,22.5,NA,"ld0143_7",2019,1.219,0.003660022,1.219,0.003660022,297.15,-0.390211358202637,295.65,-0.239589960884807,-0.8781357804916,-0.857361468011035,-1.08445100116094,-1.11195146834919,0.198030850499135,0.281701541729117,-5.61028612065797,-0.845609262259469,-1.02153254071906,-1.0670323732427,-1.62432856610674,-1.69697500313707,295.65,-0.401792687198039,295.65,-0.451801723363815,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0065",7,2,1,1,30,23,1,"ld0065_7",683,1.089,0.008669274,1.089,0.008669274,303.15,0.38248822394826,296.15,-0.173341908019171,0.8781357804916,0.887129076772192,-0.785920729116728,-0.787458672113003,0.0852598439508234,-0.69689040032341,-4.74797022872005,0.848242033651878,-0.520566329940548,-0.497460005382259,-1.15266382749826,-1.16636008394167,297.15,-0.203717363057125,296.65,-0.319528938222015,-1.0372474,-0.7726996,-0.5116891,-0.2541454,0,0.250814
"ld0075",7,2,1,1,30,24.5,NA,"ld0075_7",782,1.012,0.004727679,1.012,0.004727679,303.15,0.38248822394826,297.65,0.0240668287158305,0.8781357804916,0.887129076772192,0.10967008701592,0.145303758367154,0.0119285708652738,-1.33323652454843,-5.35432089458422,-0.342815525130388,-0.520566329940548,-0.497460005382259,-1.15266382749826,-1.16636008394167,297.15,-0.203717363057125,296.65,-0.319528938222015,-1.0372474,-0.7726996,-0.5116891,-0.2541454,0,0.250814
"ld0104",7,2,1,1,30,25,NA,"ld0104_7",1234,1.239,0.008850551,1.239,0.008850551,303.15,0.38248822394826,298.15,0.0894283328625927,0.8781357804916,0.887129076772192,0.408200359060136,0.443573052326295,0.214304602647005,0.422920133336207,-4.72727556201336,0.888892668004448,-0.520566329940548,-0.497460005382259,-1.62432856610674,-1.69697500313707,297.15,-0.203717363057125,295.65,-0.451801723363815,-1.0372474,-0.7726996,-0.5116891,-0.2541454,0,0.250814
"ld0107",7,2,1,1,30,24,1,"ld0107_7",1378,1.237,0.005065358,1.237,0.005065358,303.15,0.38248822394826,297.15,-0.0415146367438929,0.8781357804916,0.887129076772192,-0.188860185028296,-0.159115849324118,0.212689093410351,0.408901243466458,-5.28533046263417,-0.207297284475627,-0.520566329940548,-0.497460005382259,-1.15266382749826,-1.16636008394167,297.15,-0.203717363057125,296.65,-0.319528938222015,-1.0372474,-0.7726996,-0.5116891,-0.2541454,0,0.250814
"ld0111",7,2,1,1,30,23.5,1,"ld0111_7",1394,1.078,0.005792327,1.078,0.005792327,303.15,0.38248822394826,296.65,-0.107317175743006,0.8781357804916,0.887129076772192,-0.487390457072512,-0.469944759438798,0.0751074724868055,-0.78498954221726,-5.15122116831005,0.0561342539066276,-0.520566329940548,-0.497460005382259,-1.62432856610674,-1.69697500313707,297.15,-0.203717363057125,295.65,-0.451801723363815,-1.0372474,-0.7726996,-0.5116891,-0.2541454,0,0.250814
"ld0128",7,2,1,1,30,23,NA,"ld0128_7",1626,1.1,0.005105641,1.1,0.005105641,303.15,0.38248822394826,296.15,-0.173341908019171,0.8781357804916,0.887129076772192,-0.785920729116728,-0.787458672113003,0.0953101798043249,-0.609676691922707,-5.27740927207454,-0.191737651375938,-0.520566329940548,-0.497460005382259,-1.3884961968025,-1.42878353961393,297.15,-0.203717363057125,296.15,-0.385553670498179,-1.0372474,-0.7726996,-0.5116891,-0.2541454,0,0.250814
"ld0137",7,2,1,1,30,22,NA,"ld0137_7",1744,1.296,0.005546745,1.296,0.005546745,303.15,0.38248822394826,295.15,-0.306062469291236,0.8781357804916,0.887129076772192,-1.38298127320516,-1.44373684458074,0.259282597930083,0.813225275596688,-5.19454400976075,-0.0289650140297708,-0.520566329940548,-0.497460005382259,-0.916831458194018,-0.909461745131453,297.15,-0.203717363057125,297.15,-0.253726399222902,-1.0372474,-0.7726996,-0.5116891,-0.2541454,0,0.250814
"ld0138",7,2,1,1,30,24,NA,"ld0138_7",1851,1.053,0.004800598,1.053,0.004800598,303.15,0.38248822394826,297.15,-0.0415146367438929,0.8781357804916,0.887129076772192,-0.188860185028296,-0.159115849324118,0.0516432331518384,-0.988604959356894,-5.33901478549482,-0.312749660684618,-0.520566329940548,-0.497460005382259,-0.680999088889776,-0.657860658577783,297.15,-0.203717363057125,297.65,-0.188144933763178,-1.0372474,-0.7726996,-0.5116891,-0.2541454,0,0.250814
"ld0143",7,2,1,1,30,22.5,NA,"ld0143_7",1994,1.227,0.006013713,1.227,0.006013713,303.15,0.38248822394826,295.65,-0.239589960884807,0.8781357804916,0.887129076772192,-1.08445100116094,-1.11195146834919,0.204572165728774,0.338465053646595,-5.11371291753657,0.129811893126798,-0.520566329940548,-0.497460005382259,-1.62432856610674,-1.69697500313707,297.15,-0.203717363057125,295.65,-0.451801723363815,-1.0372474,-0.7726996,-0.5116891,-0.2541454,0,0.250814
"ld0065",7,2,1,1,22,23.5,1,"ld0065_7",715,1.03,0.003406478,1.03,0.003406478,295.15,-0.65475919074998,296.65,-0.107317175743006,-1.46355963415267,-1.53759857794768,-0.487390457072512,-0.469944759438798,0.0295588022415444,-1.18024682542795,-5.682076366013,-0.98662718998795,-0.854543803792893,-0.873061737998178,-0.445166719585535,-0.411342771589956,296.15,-0.335544634332403,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0075",7,2,1,1,22,25,NA,"ld0075_7",810,0.998,0.002002352,0.998,0.002002352,295.15,-0.65475919074998,298.15,0.0894283328625927,-1.46355963415267,-1.53759857794768,0.408200359060136,0.443573052326295,-0.00200200267067308,-1.45412173633917,-6.21343278936854,-2.030373193867,-0.353577593014375,-0.315488431992429,-0.445166719585535,-0.411342771589956,297.65,-0.138135897597401,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0104",7,2,1,1,22,25,NA,"ld0104_7",1232,1.22,0.002139566,1.22,0.002139566,295.15,-0.65475919074998,298.15,0.0894283328625927,-1.46355963415267,-1.53759857794768,0.408200359060136,0.443573052326295,0.198850858745165,0.28881731985812,-6.14715227425415,-1.90017805601807,-0.186588856088203,-0.137193304660608,-0.445166719585535,-0.411342771589956,298.15,-0.0727743934506393,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0107",7,2,1,1,22,24,1,"ld0107_7",1379,1.204,0.002047889,1.204,0.002047889,295.15,-0.65475919074998,297.15,-0.0415146367438929,-1.46355963415267,-1.53759857794768,-0.188860185028296,-0.159115849324118,0.185649346886629,0.174258679981658,-6.19094577249246,-1.98620183736893,-0.520566329940548,-0.497460005382259,-0.445166719585535,-0.411342771589956,297.15,-0.203717363057125,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0111",7,2,1,1,22,23.5,NA,"ld0111_7",1384,1.064,0.002690649,1.064,0.002690649,295.15,-0.65475919074998,296.65,-0.107317175743006,-1.46355963415267,-1.53759857794768,-0.487390457072512,-0.469944759438798,0.0620353909194527,-0.898425026028292,-5.91797285052733,-1.44999980057217,-0.68755506686672,-0.683262839363888,-0.445166719585535,-0.411342771589956,296.65,-0.269519902056238,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0128",7,2,1,1,22,23,NA,"ld0128_7",1630,1.097,0.001332916,1.097,0.001332916,295.15,-0.65475919074998,296.15,-0.173341908019171,-1.46355963415267,-1.53759857794768,-0.785920729116728,-0.787458672113003,0.0925791812930932,-0.633375452966432,-6.62038625552508,-2.82975386453484,-0.854543803792893,-0.873061737998178,-0.445166719585535,-0.411342771589956,296.15,-0.335544634332403,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0137",7,2,1,1,22,25,NA,"ld0137_7",1787,1.272,0.002229058,1.272,0.002229058,295.15,-0.65475919074998,298.15,0.0894283328625927,-1.46355963415267,-1.53759857794768,0.408200359060136,0.443573052326295,0.24059046491793,0.651020722269143,-6.10617620427988,-1.81968856269411,-1.18852127764524,-1.26536226203824,-0.445166719585535,-0.411342771589956,295.15,-0.468265195604468,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0143",7,2,1,1,22,23,NA,"ld0143_7",2005,1.205,0.003497513,1.205,0.003497513,295.15,-0.65475919074998,296.15,-0.173341908019171,-1.46355963415267,-1.53759857794768,-0.785920729116728,-0.787458672113003,0.186479566942618,0.181463073041441,-5.65570313449087,-0.934822123180316,-1.02153254071906,-1.0670323732427,-0.445166719585535,-0.411342771589956,295.65,-0.401792687198039,298.15,-0.122783429616416,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0065",7,2,1,2,26,23.5,1,"ld0065_7",665,1.066,0.008618997,1.066,0.008618997,299.15,-0.129200852515361,296.65,-0.107317175743006,-0.292711926830533,-0.231603986367692,-0.487390457072512,-0.469944759438798,0.0639133257436529,-0.882128888014531,-4.75378655838516,0.83681698903331,1.48329851317352,1.47185070478881,-0.445166719585535,-0.411342771589956,303.15,0.568982219093772,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0075",7,2,1,2,26,23.5,NA,"ld0075_7",799,1.005,0.004035191,1.005,0.004035191,299.15,-0.129200852515361,296.65,-0.107317175743006,-0.292711926830533,-0.231603986367692,-0.487390457072512,-0.469944759438798,0.00498754151103897,-1.39346863210432,-5.51270164256888,-0.653923597855723,1.48329851317352,1.47185070478881,-0.445166719585535,-0.411342771589956,303.15,0.568982219093772,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0104",7,2,1,2,26,22.5,NA,"ld0104_7",1255,1.227,0.007045557,1.227,0.007045557,299.15,-0.129200852515361,295.65,-0.239589960884807,-0.292711926830533,-0.231603986367692,-1.08445100116094,-1.11195146834919,0.204572165728774,0.338465053646595,-4.95535807359146,0.440869082421398,1.48329851317352,1.47185070478881,-0.445166719585535,-0.411342771589956,303.15,0.568982219093772,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
