"id","samp_period","incb_temp","series","log.temp","z.log.mass","log.co2pmin","z.log.co2pmin","log.prior_temp1","log.prior_temp2","log.temp_22cen","log.temp_24cen","log.temp_26cen","log.temp_28cen","log.temp_30cen","log.temp_32cen"
"ld0128",1,30,"ld0128_1",3.40119738166216,0.109148563368831,-4.98769861249466,0.377342404734229,3.46573590279973,3.25809653802148,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0138",1,30,"ld0138_1",3.40119738166216,-0.476592670766664,-5.09646969127118,0.163682846252448,3.46573590279973,3.25809653802148,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0171",1,30,"ld0171_1",3.40119738166216,0.415913519356783,-4.96055168107828,0.430667254003004,3.46573590279973,3.25809653802148,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0175",1,30,"ld0175_1",3.40119738166216,0.732501987051341,-5.09814803311046,0.160386071223677,3.46573590279973,3.25809653802148,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0006",2,22,"ld0006_2",3.09104245335832,-0.406954117386605,-5.57034002348685,-0.767142949516664,3.27714473299218,3.27714473299218,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0077",2,22,"ld0077_2",3.09104245335832,1.50162826125331,-5.55120646253907,-0.729558802790622,3.27714473299218,3.27714473299218,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0092",2,22,"ld0092_2",3.09104245335832,1.88871140079524,-5.02078957474577,0.312341666818996,3.19867311755068,3.19867311755068,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0104",2,22,"ld0104_2",3.09104245335832,1.3266940820982,-5.0740186427026,0.20778355002932,3.25809653802148,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0115",2,22,"ld0115_2",3.09104245335832,1.65489418360572,-5.48704572312375,-0.603527550645846,3.2188758248682,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0128",2,22,"ld0128_2",3.09104245335832,0.345534456027045,-5.63158191331158,-0.887440691230017,3.2188758248682,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0137",2,22,"ld0137_2",3.09104245335832,1.60002977992662,-5.65950705806819,-0.942294188743788,3.23867845216438,3.23867845216438,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0138",2,22,"ld0138_2",3.09104245335832,-0.186290726247462,-5.64994734347464,-0.923515994923849,3.27714473299218,3.27714473299218,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0143",2,22,"ld0143_2",3.09104245335832,0.485726373309142,-5.7592293305181,-1.13817913299652,3.27714473299218,3.27714473299218,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0175",2,22,"ld0175_2",3.09104245335832,0.752753316994135,-5.74743785442402,-1.11501707921855,3.23867845216438,3.23867845216438,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0006",2,26,"ld0006_2",3.25809653802148,-0.720828873275605,-5.41391925763062,-0.459884879208357,3.09104245335832,3.27714473299218,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0077",2,26,"ld0077_2",3.25809653802148,1.26970794627323,-5.16107476897162,0.0367787782554885,3.09104245335832,3.27714473299218,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0092",2,26,"ld0092_2",3.25809653802148,1.72148300031639,-4.45958765095911,1.41471333219289,3.09104245335832,3.19867311755068,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0104",2,26,"ld0104_2",3.25809653802148,1.2760582509416,-5.37642594585431,-0.386236584732903,3.09104245335832,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0115",2,26,"ld0115_2",3.25809653802148,1.53249877030267,-5.14222753951118,0.0738004826498652,3.09104245335832,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0128",2,26,"ld0128_2",3.25809653802148,0.145381146037341,-5.1457456469083,0.0668898471977334,3.09104245335832,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0137",2,26,"ld0137_2",3.25809653802148,1.28874493586517,-5.12680013348872,0.104104611250541,3.09104245335832,3.23867845216438,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0138",2,26,"ld0138_2",3.25809653802148,-0.570322017023104,-5.51211126242795,-0.652763911276648,3.09104245335832,3.27714473299218,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0143",2,26,"ld0143_2",3.25809653802148,0.310129711108231,-5.5727831600372,-0.771942014511972,3.09104245335832,3.27714473299218,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0175",2,26,"ld0175_2",3.25809653802148,0.548081307061117,-5.64916986529495,-0.921988790758263,3.09104245335832,3.23867845216438,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0006",2,24,"ld0006_2",3.17805383034795,-0.617569089867457,-5.67782324992362,-0.978272773390724,3.19867311755068,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0077",2,24,"ld0077_2",3.17805383034795,1.07050747828899,-5.55814798341307,-0.743194065967307,3.17805383034795,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0092",2,24,"ld0092_2",3.17805383034795,1.66096887124762,-5.27369012194776,-0.184432106713208,3.23867845216438,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0104",2,24,"ld0104_2",3.17805383034795,1.07050747828899,-5.70815984136176,-1.0378630873365,3.19867311755068,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0115",2,24,"ld0115_2",3.17805383034795,1.44578307854202,-5.02768369575641,0.298799511424179,3.17805383034795,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0128",2,24,"ld0128_2",3.17805383034795,-0.000465832339038638,-5.56537832322732,-0.757396657591513,3.13549421592915,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0137",2,24,"ld0137_2",3.17805383034795,1.3203807381005,-5.10455533559073,0.147800175833165,3.19867311755068,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0138",2,24,"ld0138_2",3.17805383034795,-0.625468672517744,-5.70791429889772,-1.03738076708148,3.17805383034795,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0143",2,24,"ld0143_2",3.17805383034795,0.231727041952489,-5.3298680973627,-0.294782776749471,3.15700042115011,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0175",2,24,"ld0175_2",3.17805383034795,0.779681782178723,-5.79451483866665,-1.20749062807983,3.13549421592915,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0006",2,32,"ld0006_2",3.46573590279973,-0.406954117386605,-4.57735494169564,1.18338247085187,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0077",2,32,"ld0077_2",3.46573590279973,1.50162826125331,-4.4091367350345,1.5138143114486,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0092",2,32,"ld0092_2",3.46573590279973,1.88871140079524,-3.99718113710184,2.32302069386607,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0104",2,32,"ld0104_2",3.46573590279973,1.3266940820982,-4.2941979717534,1.73958908256711,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0115",2,32,"ld0115_2",3.46573590279973,1.65489418360572,-5.13964441334489,0.0788745299278886,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0128",2,32,"ld0128_2",3.46573590279973,0.345534456027045,-4.48450357849068,1.36577085469391,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0137",2,32,"ld0137_2",3.46573590279973,1.60002977992662,-3.72803209278434,2.85171146922212,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0138",2,32,"ld0138_2",3.46573590279973,-0.186290726247462,-4.47958054576168,1.37544119180098,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0143",2,32,"ld0143_2",3.46573590279973,0.485726373309142,-4.78709562124854,0.771387835025792,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0175",2,32,"ld0175_2",3.46573590279973,0.752753316994135,-5.08454155582566,0.18711334065837,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0006",2,28,"ld0006_2",3.3322045101752,-0.720828873275605,-5.04786811242238,0.259151163705537,3.19867311755068,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0077",2,28,"ld0077_2",3.3322045101752,1.26970794627323,-5.08300632944462,0.190128993297225,3.2188758248682,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0092",2,28,"ld0092_2",3.3322045101752,1.72148300031639,-4.21902620111779,1.88724935683264,3.2188758248682,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0104",2,28,"ld0104_2",3.3322045101752,1.2760582509416,-4.89457373933821,0.560268045502756,3.19867311755068,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0115",2,28,"ld0115_2",3.3322045101752,1.53249877030267,-4.78762547172336,0.770347047163936,3.17805383034795,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0128",2,28,"ld0128_2",3.3322045101752,0.145381146037341,-5.13987636048928,0.0784189150252804,3.13549421592915,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0137",2,28,"ld0137_2",3.3322045101752,1.28874493586517,-4.49196338310845,1.35111752424136,3.19867311755068,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0138",2,28,"ld0138_2",3.3322045101752,-0.570322017023104,-5.39609625109788,-0.424875060886831,3.15700042115011,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0143",2,28,"ld0143_2",3.3322045101752,0.310129711108231,-5.5491453702954,-0.725510189282992,3.17805383034795,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0175",2,28,"ld0175_2",3.3322045101752,0.548081307061117,-4.80777633100274,0.730764616382815,3.17805383034795,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0006",2,30,"ld0006_2",3.40119738166216,-0.617569089867457,-4.83187406776373,0.683429314989492,3.17805383034795,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0077",2,30,"ld0077_2",3.40119738166216,1.07050747828899,-4.82142775022373,0.703949067284501,3.17805383034795,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0092",2,30,"ld0092_2",3.40119738166216,1.66096887124762,-4.0885551930071,2.14353419193002,3.17805383034795,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0104",2,30,"ld0104_2",3.40119738166216,1.07050747828899,-4.94043651001426,0.470179582249306,3.17805383034795,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0115",2,30,"ld0115_2",3.40119738166216,1.44578307854202,-4.81545513955996,0.715681095428006,3.17805383034795,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0128",2,30,"ld0128_2",3.40119738166216,-0.000465832339038638,-4.96607893699562,0.41981003835157,3.17805383034795,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0137",2,30,"ld0137_2",3.40119738166216,1.3203807381005,-4.49802037207957,1.33921975137879,3.17805383034795,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0138",2,30,"ld0138_2",3.40119738166216,-0.625468672517744,-5.256131438608,-0.1499414997238,3.17805383034795,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0143",2,30,"ld0143_2",3.40119738166216,0.231727041952489,-5.24767729546438,-0.133334985274134,3.17805383034795,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0175",2,30,"ld0175_2",3.40119738166216,0.779681782178723,-5.10375256508365,0.149377061840326,3.17805383034795,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0006",3,26,"ld0006_3",3.25809653802148,NA,NA,NA,3.23867845216438,3.23867845216438,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0043",3,26,"ld0043_3",3.25809653802148,-0.922926757907411,-5.50002041692742,-0.629013804719176,3.23867845216438,3.23867845216438,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0069",3,26,"ld0069_3",3.25809653802148,1.06400489953431,-5.70142166356497,-1.02462725195428,3.27714473299218,3.27714473299218,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0076",3,26,"ld0076_3",3.25809653802148,2.42765798759857,-4.69845820174498,0.945498748782611,3.29583686600433,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0092",3,26,"ld0092_3",3.25809653802148,1.15460055699066,-4.30539201717852,1.71760056475467,3.19867311755068,3.19867311755068,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0111",3,26,"ld0111_3",3.25809653802148,-0.570322017023104,-4.5361687012049,1.26428480314239,3.3322045101752,3.3322045101752,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0128",3,26,"ld0128_3",3.25809653802148,0.644195955152066,-5.03292921709412,0.288495708376278,3.3499040872746,3.3499040872746,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0138",3,26,"ld0138_3",3.25809653802148,-1.09640374862607,-5.3084808401145,-0.252771683431403,3.29583686600433,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0153",3,26,"ld0153_3",3.25809653802148,-2.01996573434065,-5.19555051152187,-0.0309420903290111,3.19867311755068,3.19867311755068,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0171",3,26,"ld0171_3",3.25809653802148,0.0215680964066713,-4.87726438309822,0.594268898058784,3.2188758248682,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0006",3,32,"ld0006_3",3.46573590279973,-1.43674897589787,-5.26156835939098,-0.16062126963193,3.25809653802148,3.23867845216438,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0043",3,32,"ld0043_3",3.46573590279973,-0.89027313163634,-4.95830483275235,0.43508074908545,3.25809653802148,3.23867845216438,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0069",3,32,"ld0069_3",3.46573590279973,0.959295442742311,-5.11101656015138,0.135108361038198,3.25809653802148,3.27714473299218,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0076",3,32,"ld0076_3",3.46573590279973,0.799823433640101,-4.97943768979359,0.39356937532987,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0092",3,32,"ld0092_3",3.46573590279973,1.08998602954746,-4.07915881161224,2.16199154955425,3.25809653802148,3.19867311755068,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0111",3,32,"ld0111_3",3.46573590279973,-0.649210659809684,-4.63871693854346,1.06284880232954,3.25809653802148,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0128",3,32,"ld0128_3",3.46573590279973,-0.406954117386605,-4.98062567115954,0.391235817761186,3.25809653802148,3.3499040872746,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0138",3,32,"ld0138_3",3.46573590279973,-1.08806382396484,-5.21096439790748,-0.0612196622413328,3.25809653802148,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0153",3,32,"ld0153_3",3.46573590279973,-2.10389891794898,-5.0750528625489,0.205752026960711,3.25809653802148,3.19867311755068,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0171",3,32,"ld0171_3",3.46573590279973,0.12365975561675,-4.98864799610834,0.3754775258895,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0006",3,22,"ld0006_3",3.09104245335832,-1.28193967994836,-6.40803933986028,-2.41263978645231,3.11351530921037,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0043",3,22,"ld0043_3",3.09104245335832,-0.841521930705356,-6.24401116279151,-2.09043844134023,3.11351530921037,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0069",3,22,"ld0069_3",3.09104245335832,0.799823433640101,-5.97013563419812,-1.55246340995844,3.11351530921037,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0076",3,22,"ld0076_3",3.09104245335832,0.568767111712586,-5.48013425071065,-0.589951311806876,3.11351530921037,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0092",3,22,"ld0092_3",3.09104245335832,0.846639606225008,-5.39922757729676,-0.431025940152178,3.06805293513362,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0111",3,22,"ld0111_3",3.09104245335832,-0.712842042576433,-5.47703215555592,-0.583857851223568,3.11351530921037,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0128",3,22,"ld0128_3",3.09104245335832,-0.5389662794125,-5.98976399386862,-1.59101949221941,3.11351530921037,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0138",3,22,"ld0138_3",3.09104245335832,-1.07973190691373,-6.21675339793251,-2.03689588140167,3.13549421592915,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0153",3,22,"ld0153_3",3.09104245335832,-2.06649501977055,-6.04963999559945,-1.70863421331404,3.09104245335832,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0171",3,22,"ld0171_3",3.09104245335832,-0.0669053048965469,-5.84745840670544,-1.31148793599345,3.11351530921037,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0006",3,30,"ld0006_3",3.40119738166216,NA,NA,NA,3.46573590279973,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0043",3,30,"ld0043_3",3.40119738166216,-0.922926757907411,-5.01349397623727,0.326672446413345,3.46573590279973,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0069",3,30,"ld0069_3",3.40119738166216,1.06400489953431,-4.5681084363356,1.20154542625278,3.46573590279973,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0076",3,30,"ld0076_3",3.40119738166216,2.42765798759857,-4.51453281586443,1.30678427783001,3.46573590279973,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0092",3,30,"ld0092_3",3.40119738166216,1.15460055699066,-4.05283616013343,2.21369726173707,3.46573590279973,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0111",3,30,"ld0111_3",3.40119738166216,-0.570322017023104,-4.60423522320205,1.13058140329673,3.46573590279973,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0128",3,30,"ld0128_3",3.40119738166216,0.644195955152066,-4.64535394672287,1.04981169491825,3.46573590279973,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0138",3,30,"ld0138_3",3.40119738166216,-1.09640374862607,-4.60062652407155,1.13766998853086,3.46573590279973,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0153",3,30,"ld0153_3",3.40119738166216,-2.01996573434065,-5.10982753937548,0.137443960324915,3.46573590279973,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0171",3,30,"ld0171_3",3.40119738166216,0.0215680964066713,-4.70638430982201,0.92992945617961,3.46573590279973,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0006",3,24,"ld0006_3",3.17805383034795,-1.43674897589787,-5.98535246400157,-1.58235390266908,3.23867845216438,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0043",3,24,"ld0043_3",3.17805383034795,-0.89027313163634,-5.64299852435675,-0.909866395771226,3.19867311755068,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0069",3,24,"ld0069_3",3.17805383034795,0.959295442742311,-5.77911019039477,-1.17723120263918,3.23867845216438,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0076",3,24,"ld0076_3",3.17805383034795,0.799823433640101,-5.70496857779851,-1.03159447281514,3.25809653802148,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0092",3,24,"ld0092_3",3.17805383034795,1.08998602954746,-4.78898125154966,0.767683882264381,3.17805383034795,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0111",3,24,"ld0111_3",3.17805383034795,-0.649210659809684,-5.48091152049322,-0.591478106616977,3.23867845216438,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0128",3,24,"ld0128_3",3.17805383034795,-0.406954117386605,-6.10012160149496,-1.8077954770287,3.2188758248682,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0138",3,24,"ld0138_3",3.17805383034795,-1.08806382396484,-5.9464139377947,-1.50586676646641,3.25809653802148,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
