"id","site","samp_period","series","obs","date","batch","ch_num","incb_num","incb_temp_id","incb_temp","prior_temp_1","prior_temp_2","prior_temp_3","prior_temp_4","body_temp","co2_samp_control","co2_samp_1","co2_samp_2","defecate","air_collect_notes","fms_notes","co2_warthog_notes","co2_samp_1_correct","co2_samp_2_correct","frac_co2","lizmass","total_air","total_co2","co2_pmin","z.incb_temp","z.body_temp","log.mass","z.log.mass","log.co2pmin","z.log.co2pmin","z.prior_temp_1","z.prior_temp_2","z.log.prior_temp_1","z.prior_temp_3","z.prior_temp_4","z.log.prior_temp_2","z.log.prior_temp_3","z.log.prior_temp_4","z.log.temp"
"ld0138","MP",1,"ld0138_1",1865,"29/11/2016",2,6,1,2,26,22,26,22,28,28,0.000518,0.00338,0.00272,NA,"FSBL, FST2S2","","",0.002862,0.002202,0.002862,1.105,145.225,0.41563395,0.004723113,-0.300346364,2.20640794,0.099845335,-0.581118169,-5.355287163,-0.32875352,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.969827496239916,0.135065390165667,-1.26536226203824,0.97151882205222,-0.231603986367692
"ld0171","UNSWKen",1,"ld0171_1",2459,"29/11/2016",2,7,1,2,26,22,26,22,25.5,25.5,NA,0.00496,0.000652,1,"","LostS2","",0.00496,0.000652,0.00496,1.263,145.067,0.71953232,0.008084633,-0.300346364,0.70922311,0.233489843,0.587185321,-4.81779018,0.66646615,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,-0.209334350281293,0.135065390165667,-1.26536226203824,-0.169706749192677,-0.231603986367692
"ld0111","SP",1,"ld0111_1",1436,"29/11/2016",2,8,1,2,26,22,26,22,28,28,0.000439,0.00268,0.00377,1,"","","",0.002241,0.003331,0.003331,1.122,145.208,0.483687848,0.005434695,-0.300346364,2.20640794,0.115112807,-0.447651847,-5.214951878,-0.06891125,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.969827496239916,0.135065390165667,-1.26536226203824,0.97151882205222,-0.231603986367692
"ld0119","SP",1,"ld0119_1",1600,"29/11/2016",2,9,1,2,26,22,26,22,28,28,0.000235,0.004,0.00381,NA,"","","",0.003765,0.003575,0.003765,1.253,145.077,0.546214905,0.006069055,-0.300346364,2.20640794,0.225540676,0.517694699,-5.10455237,0.135502478,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.969827496239916,0.135065390165667,-1.26536226203824,0.97151882205222,-0.231603986367692
"ld0092","SP",1,"ld0092_1",1120,"29/11/2016",2,10,1,2,26,22,26,22,26,26,0.000508,0.00533,0.00541,NA,"","","",0.004822,0.004902,0.004902,1.502,144.828,0.709946856,0.007801614,-0.300346364,1.008660076,0.406797553,2.102219534,-4.853424644,0.600486023,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.0264980190229487,0.135065390165667,-1.26536226203824,0.0672370138192196,-0.231603986367692
"ld0175","UNSWKen",1,"ld0175_1",2489,"30/11/2016",2,1,1,1,28,26,24,24,24,24,0.000373,0.00294,0.00297,NA,"","","",0.002567,0.002597,0.002597,1.292,145.038,0.376663686,0.004185152,0.284465982,-0.189087789,0.256191405,0.785639522,-5.476212256,-0.552656229,-0.247286485731649,-0.584842691166151,-0.185334385898197,-0.520566329940548,-0.916831458194018,-0.564567618662351,-0.497460005382259,-0.909461745131453,0.347756949468565
"ld0104","SP",1,"ld0104_1",1241,"30/11/2016",2,2,1,1,28,26,24.5,24.5,24,24.5,0.000401,0.00383,0.00542,NA,"","","",0.003429,0.005019,0.005019,1.343,144.987,0.727689753,0.007996591,0.284465982,0.110349177,0.294905918,1.124076921,-4.828739953,0.646191748,-0.247286485731649,-0.419851692479038,-0.185334385898197,-0.353577593014375,-0.916831458194018,-0.384339658304277,-0.315488431992429,-0.909461745131453,0.347756949468565
"ld0043","UNSWKen",1,"ld0043_1",541,"30/11/2016",2,3,1,1,28,26,25.5,25.5,24,25.5,0.000428,0.00353,0.0035,NA,"","","",0.003102,0.003072,0.003102,1.128,145.202,0.450416604,0.005004629,0.284465982,0.70922311,0.120446153,-0.401028407,-5.297391995,-0.221555876,-0.247286485731649,-0.0898696951048127,-0.185334385898197,-0.0196001191620308,-0.916831458194018,-0.0346631738566191,0.037570993004352,-0.909461745131453,0.347756949468565
"ld0076","SP",1,"ld0076_1",897,"30/11/2016",2,4,1,1,28,26,24.5,24.5,24,24.5,0.000755,0.00624,0.00272,NA,"","","vDiffCO2S",0.005485,0.001965,0.005485,1.384,144.946,0.79502881,0.008833653,0.284465982,0.110349177,0.324977857,1.386962036,-4.729186647,0.830522846,-0.247286485731649,-0.419851692479038,-0.185334385898197,-0.353577593014375,-0.916831458194018,-0.384339658304277,-0.315488431992429,-0.909461745131453,0.347756949468565
"ld0128","MP",1,"ld0128_1",1649,"30/11/2016",2,5,1,1,28,26,27,27,24,27,0.000791,0.00397,0.00421,NA,"","","",0.003179,0.003419,0.003419,1.226,145.104,0.496110576,0.005451765,0.284465982,1.607534008,0.203756838,0.327263122,-5.21181587,-0.063104674,-0.247286485731649,0.405103300956526,-0.185334385898197,0.481366091616486,-0.916831458194018,0.464944026062004,0.542011636206725,-0.909461745131453,0.347756949468565
"ld0138","MP",1,"ld0138_1",1837,"30/11/2016",2,6,1,1,28,26,27,27,24,27,0.00127,0.00355,0.00368,NA,"","","",0.00228,0.00241,0.00241,1.077,145.253,0.35005973,0.003889553,0.284465982,1.607534008,0.074179398,-0.805486562,-5.549461038,-0.688282347,-0.247286485731649,0.405103300956526,-0.185334385898197,0.481366091616486,-0.916831458194018,0.464944026062004,0.542011636206725,-0.909461745131453,0.347756949468565
"ld0171","UNSWKen",1,"ld0171_1",2452,"30/11/2016",2,7,1,1,28,26,24.5,24.5,24,24.5,0.00102,0.00464,0.00552,NA,"","","",0.00362,0.0045,0.0045,1.215,145.115,0.6530175,0.00725575,0.284465982,0.110349177,0.194744077,0.248474701,-4.925961021,0.466178982,-0.247286485731649,-0.419851692479038,-0.185334385898197,-0.353577593014375,-0.916831458194018,-0.384339658304277,-0.315488431992429,-0.909461745131453,0.347756949468565
"ld0111","SP",1,"ld0111_1",1407,"30/11/2016",2,8,1,1,28,26,26,26,24,26,0.000567,0.00315,NA,1,"","","",0.002583,NA,0.002583,1.1,145.23,0.37512909,0.00407749,0.284465982,1.008660076,0.09531018,-0.620763925,-5.502273676,-0.600911082,-0.247286485731649,0.0751213035823001,-0.185334385898197,0.147388617764142,-0.916831458194018,0.135065390165667,0.208941593786652,-0.909461745131453,0.347756949468565
"ld0119","SP",1,"ld0119_1",1619,"30/11/2016",2,9,1,1,28,26,25.5,25.5,24,25.5,0.000486,0.00315,0.00345,NA,"","","",0.002664,0.002964,0.002964,1.235,145.095,0.43006158,0.004674582,0.284465982,0.70922311,0.21107097,0.39120235,-5.365615532,-0.347877341,-0.247286485731649,-0.0898696951048127,-0.185334385898197,-0.0196001191620308,-0.916831458194018,-0.0346631738566191,0.037570993004352,-0.909461745131453,0.347756949468565
"ld0092","SP",1,"ld0092_1",1119,"30/11/2016",2,10,1,1,28,26,25,25,24,25,0.000576,0.00527,0.00579,NA,"","","",0.004694,0.005214,0.005214,1.468,144.862,0.755310468,0.008121618,0.284465982,0.409786144,0.38390093,1.902060133,-4.813225884,0.674917318,-0.247286485731649,-0.254860693791926,-0.185334385898197,-0.186588856088203,-0.916831458194018,-0.20775291707762,-0.137193304660608,-0.909461745131453,0.347756949468565
"ld0175","UNSWKen",1,"ld0175_1",2537,"30/11/2016",2,1,1,2,24,28,24,28,24,24,0.000309,0.00173,NA,NA,"FSS2","","",0.001421,NA,0.001421,1.292,145.038,0.206098998,0.002289989,-0.88515871,-0.189087789,0.256191405,0.785639522,-6.079208265,-1.669152708,0.334073193884939,-0.584842691166151,0.388942136013244,0.815343565468831,-0.916831458194018,-0.564567618662351,0.862967320328408,-0.909461745131453,-0.857361468011035
"ld0104","SP",1,"ld0104_1",1262,"30/11/2016",2,2,1,2,24,28,24,28,24,24.5,0.000137,0.00322,0.00274,NA,"","","",0.003083,0.002603,0.003083,1.343,144.987,0.446994921,0.004912032,-0.88515871,0.110349177,0.294905918,1.124076921,-5.316067574,-0.256135239,0.334073193884939,-0.584842691166151,0.388942136013244,0.815343565468831,-0.916831458194018,-0.564567618662351,0.862967320328408,-0.909461745131453,-0.857361468011035
"ld0043","UNSWKen",1,"ld0043_1",522,"30/11/2016",2,3,1,2,24,28,24,28,24,25.5,NA,NA,NA,NA,"","","No markers",NA,NA,NA,1.128,145.202,NA,NA,-0.88515871,0.70922311,0.120446153,-0.401028407,NA,NA,0.334073193884939,-0.584842691166151,0.388942136013244,0.815343565468831,-0.916831458194018,-0.564567618662351,0.862967320328408,-0.909461745131453,-0.857361468011035
"ld0076","SP",1,"ld0076_1",880,"30/11/2016",2,4,1,2,24,28,24,28,24,24.5,NA,NA,NA,NA,"","","No markers",NA,NA,NA,1.384,144.946,NA,NA,-0.88515871,0.110349177,0.324977857,1.386962036,NA,NA,0.334073193884939,-0.584842691166151,0.388942136013244,0.815343565468831,-0.916831458194018,-0.564567618662351,0.862967320328408,-0.909461745131453,-0.857361468011035
"ld0128","MP",1,"ld0128_1",1654,"30/11/2016",2,5,1,2,24,28,24,28,24,27,NA,NA,NA,NA,"","","No markers",NA,NA,NA,1.226,145.104,NA,NA,-0.88515871,1.607534008,0.203756838,0.327263122,NA,NA,0.334073193884939,-0.584842691166151,0.388942136013244,0.815343565468831,-0.916831458194018,-0.564567618662351,0.862967320328408,-0.909461745131453,-0.857361468011035
"ld0138","MP",1,"ld0138_1",1836,"30/11/2016",2,6,1,2,24,28,24,28,24,27,NA,NA,NA,NA,"","","No markers",NA,NA,NA,1.077,145.253,NA,NA,-0.88515871,1.607534008,0.074179398,-0.805486562,NA,NA,0.334073193884939,-0.584842691166151,0.388942136013244,0.815343565468831,-0.916831458194018,-0.564567618662351,0.862967320328408,-0.909461745131453,-0.857361468011035
"ld0171","UNSWKen",1,"ld0171_1",2448,"30/11/2016",2,7,1,2,24,28,24,28,24,24.5,NA,NA,NA,NA,"","","No markers",NA,NA,NA,1.215,145.115,NA,NA,-0.88515871,0.110349177,0.194744077,0.248474701,NA,NA,0.334073193884939,-0.584842691166151,0.388942136013244,0.815343565468831,-0.916831458194018,-0.564567618662351,0.862967320328408,-0.909461745131453,-0.857361468011035
"ld0111","SP",1,"ld0111_1",1414,"30/11/2016",2,8,1,2,24,28,24,28,24,26,NA,NA,0.00204,1,"","","No markers",NA,0.00204,0.00204,1.1,145.23,0.2962692,0.003255705,-0.88515871,1.008660076,0.09531018,-0.620763925,-5.727346437,-1.017651726,0.334073193884939,-0.584842691166151,0.388942136013244,0.815343565468831,-0.916831458194018,-0.564567618662351,0.862967320328408,-0.909461745131453,-0.857361468011035
"ld0119","SP",1,"ld0119_1",1624,"30/11/2016",2,9,1,2,24,28,24,28,24,25.5,NA,0.00267,0.00167,NA,"","","",0.00267,0.00167,0.00267,1.235,145.095,0.38740365,0.004257183,-0.88515871,0.70922311,0.21107097,0.39120235,-5.459147605,-0.521059631,0.334073193884939,-0.584842691166151,0.388942136013244,0.815343565468831,-0.916831458194018,-0.564567618662351,0.862967320328408,-0.909461745131453,-0.857361468011035
"ld0092","SP",1,"ld0092_1",1142,"30/11/2016",2,10,1,2,24,28,24,28,24,25,NA,0.00265,8.08e-05,NA,"","","vDiffCO2S",0.00265,8.08e-05,0.00265,1.468,144.862,0.3838843,0.004172655,-0.88515871,0.409786144,0.38390093,1.902060133,-5.479202755,-0.558193384,0.334073193884939,-0.584842691166151,0.388942136013244,0.815343565468831,-0.916831458194018,-0.564567618662351,0.862967320328408,-0.909461745131453,-0.857361468011035
"ld0175","UNSWKen",1,"ld0175_1",2531,"1/12/2016",2,1,1,1,32,24,24,24,26,24,0.0011,0.00453,0.00403,NA,"","","",0.00343,0.00293,0.00343,1.284,145.046,0.49750778,0.005527864,1.454090674,-0.189087789,0.249980205,0.731341992,-5.197953795,-0.037437907,-0.828646165348238,-0.584842691166151,-0.805600282147312,-0.520566329940548,0.0264980190229487,-0.564567618662351,-0.497460005382259,0.0672370138192196,1.39167800608564
"ld0104","SP",1,"ld0104_1",1242,"1/12/2016",2,2,1,1,32,24,25,25,26,25,NA,0.0069,0.006,NA,"","","",0.0069,0.006,0.0069,1.327,145.003,1.0005207,0.011116897,1.454090674,0.409786144,0.282920755,1.01930414,-4.499289076,1.25619702,-0.828646165348238,-0.254860693791926,-0.805600282147312,-0.186588856088203,0.0264980190229487,-0.20775291707762,-0.137193304660608,0.0672370138192196,1.39167800608564
"ld0043","UNSWKen",1,"ld0043_1",543,"1/12/2016",2,3,1,1,32,24,26,26,26,26,0.000447,0.00299,0.00517,NA,"","","",0.002543,0.004723,0.004723,1.124,145.206,0.685807938,0.007620088,1.454090674,1.008660076,0.116893751,-0.432083055,-4.876967361,0.556894755,-0.828646165348238,0.0751213035823001,-0.805600282147312,0.147388617764142,0.0264980190229487,0.135065390165667,0.208941593786652,0.0672370138192196,1.39167800608564
"ld0076","SP",1,"ld0076_1",901,"1/12/2016",2,4,1,1,32,24,24,24,26,24,0.00142,0.00746,0.00519,1,"","","",0.00604,0.00377,0.00604,1.369,144.961,0.87556444,0.009728494,1.454090674,-0.189087789,0.314080546,1.291699115,-4.632696174,1.009182856,-0.828646165348238,-0.584842691166151,-0.805600282147312,-0.520566329940548,0.0264980190229487,-0.564567618662351,-0.497460005382259,0.0672370138192196,1.39167800608564
"ld0128","MP",1,"ld0128_1",1648,"1/12/2016",2,5,1,1,32,24,27,27,26,27,0.000436,0.00148,0.00475,NA,"","","vDiffCO2S",0.001044,0.004314,0.004314,1.195,145.135,0.62611239,0.006956804,1.454090674,1.607534008,0.178146185,0.103378021,-4.968035106,0.38827537,-0.828646165348238,0.405103300956526,-0.805600282147312,0.481366091616486,0.0264980190229487,0.464944026062004,0.542011636206725,0.0672370138192196,1.39167800608564
"ld0138","MP",1,"ld0138_1",1818,"1/12/2016",2,6,1,1,32,24,25.5,25.5,26,25.5,0.000779,0.0043,0.00499,1,"","","",0.003521,0.004211,0.004211,1.117,145.213,0.611491943,0.006794355,1.454090674,0.70922311,0.11064652,-0.486695567,-4.991663159,0.344526095,-0.828646165348238,-0.0898696951048127,-0.805600282147312,-0.0196001191620308,0.0264980190229487,-0.0346631738566191,0.037570993004352,0.0672370138192196,1.39167800608564
"ld0171","UNSWKen",1,"ld0171_1",2476,"1/12/2016",2,7,1,1,32,24,24.5,24.5,26,24.5,NA,0.00401,0.00284,NA,"","","",0.00401,0.00284,0.00401,1.238,145.092,0.58181892,0.006393615,1.454090674,0.110349177,0.213497174,0.412411922,-5.052455443,0.231964203,-0.828646165348238,-0.419851692479038,-0.805600282147312,-0.353577593014375,0.0264980190229487,-0.384339658304277,-0.315488431992429,0.0672370138192196,1.39167800608564
"ld0111","SP",1,"ld0111_1",1442,"1/12/2016",2,8,1,1,32,24,26,26,26,26,0.000277,0.00606,0.00584,1,"Escaped during flush","","?CO2BL",0.005783,0.005563,0.005783,1.097,145.233,0.839882439,0.009332027,1.454090674,1.008660076,0.092579181,-0.644637971,-4.674303032,0.932144353,-0.828646165348238,0.0751213035823001,-0.805600282147312,0.147388617764142,0.0264980190229487,0.135065390165667,0.208941593786652,0.0672370138192196,1.39167800608564
"ld0119","SP",1,"ld0119_1",1598,"1/12/2016",2,9,1,1,32,24,25,25,26,25,NA,0.00469,0.00422,NA,"","","",0.00469,0.00422,0.00469,1.231,145.099,0.68051431,0.007478179,1.454090674,0.409786144,0.207826847,0.362842635,-4.895765966,0.522087598,-0.828646165348238,-0.254860693791926,-0.805600282147312,-0.186588856088203,0.0264980190229487,-0.20775291707762,-0.137193304660608,0.0672370138192196,1.39167800608564
"ld0092","SP",1,"ld0092_1",1109,"1/12/2016",2,10,1,1,32,24,25,25,26,25,NA,0.0092008,0.0081489,NA,"Escaped during flush","","",0.0092008,0.0081489,0.0092008,1.449,144.881,1.333021105,0.014648584,1.454090674,0.409786144,0.370873663,1.788177404,-4.223411603,1.767006747,-0.828646165348238,-0.254860693791926,-0.805600282147312,-0.186588856088203,0.0264980190229487,-0.20775291707762,-0.137193304660608,0.0672370138192196,1.39167800608564
"ld0175","UNSWKen",1,"ld0175_1",2511,"1/12/2016",2,1,1,2,30,32,30,32,26,24,NA,0.00379,0.00288,NA,"","","",0.00379,0.00288,0.00379,1.284,145.046,0.54972434,0.006108048,0.869278328,-0.189087789,0.249980205,0.731341992,-5.098148033,0.147360632,1.49679255311812,1.3950492930792,1.4237018453106,2.15125346087821,0.0264980190229487,1.385873573848,2.04142307264925,0.0672370138192196,0.887129076772192
"ld0104","SP",1,"ld0104_1",1235,"1/12/2016",2,2,1,2,30,32,30,32,26,25,0.000511,0.00752,0.0078264,NA,"","","",0.007009,0.0073154,0.0073154,1.327,145.003,1.060754946,0.011786166,0.869278328,0.409786144,0.282920755,1.01930414,-4.440828808,1.364440992,1.49679255311812,1.3950492930792,1.4237018453106,2.15125346087821,0.0264980190229487,1.385873573848,2.04142307264925,0.0672370138192196,0.887129076772192
"ld0043","UNSWKen",1,"ld0043_1",527,"1/12/2016",2,3,1,2,30,32,30,32,26,26,0.00024,0.0042,0.00452,NA,"","","",0.00396,0.00428,0.00428,1.124,145.206,0.62148168,0.006829469,0.869278328,1.008660076,0.116893751,-0.432083055,-4.986508354,0.354070638,1.49679255311812,1.3950492930792,1.4237018453106,2.15125346087821,0.0264980190229487,1.385873573848,2.04142307264925,0.0672370138192196,0.887129076772192
"ld0076","SP",1,"ld0076_1",896,"1/12/2016",2,4,1,2,30,32,30,32,26,24,0.000396,0.00521,0.0057,1,"","","",0.004814,0.005304,0.005304,1.369,144.961,0.768873144,0.008449155,0.869278328,-0.189087789,0.314080546,1.291699115,-4.773688843,0.748123387,1.49679255311812,1.3950492930792,1.4237018453106,2.15125346087821,0.0264980190229487,1.385873573848,2.04142307264925,0.0672370138192196,0.887129076772192
"ld0128","MP",1,"ld0128_1",1656,"1/12/2016",2,5,1,2,30,32,30,32,26,27,0.000803,0.00508,0.00437,NA,"","","",0.004277,0.003567,0.004277,1.195,145.135,0.620742395,0.006821345,0.869278328,1.607534008,0.178146185,0.103378021,-4.987698612,0.351866776,1.49679255311812,1.3950492930792,1.4237018453106,2.15125346087821,0.0264980190229487,1.385873573848,2.04142307264925,0.0672370138192196,0.887129076772192
"ld0138","MP",1,"ld0138_1",1841,"1/12/2016",2,6,1,2,30,32,30,32,26,25.5,0.000348,0.0041,0.00414,1,"","","",0.003752,0.003792,0.003792,1.117,145.213,0.550647696,0.006118308,0.869278328,0.70922311,0.11064652,-0.486695567,-5.096469691,0.150468219,1.49679255311812,1.3950492930792,1.4237018453106,2.15125346087821,0.0264980190229487,1.385873573848,2.04142307264925,0.0672370138192196,0.887129076772192
"ld0171","UNSWKen",1,"ld0171_1",2424,"1/12/2016",2,7,1,2,30,32,30,32,26,24.5,0.000334,0.00473,0.00438,NA,"","","",0.004396,0.004046,0.004396,1.238,145.092,0.637824432,0.00700906,0.869278328,0.110349177,0.213497174,0.412411922,-4.960551681,0.402131543,1.49679255311812,1.3950492930792,1.4237018453106,2.15125346087821,0.0264980190229487,1.385873573848,2.04142307264925,0.0672370138192196,0.887129076772192
"ld0111","SP",1,"ld0111_1",1412,"1/12/2016",2,8,1,2,30,32,30,32,26,26,0.000366,0.00408,0.00359,1,"Escaped during flush","","",0.003714,0.003224,0.003714,1.097,145.233,0.539395362,0.005927422,0.869278328,1.008660076,0.092579181,-0.644637971,-5.128165899,0.091780095,1.49679255311812,1.3950492930792,1.4237018453106,2.15125346087821,0.0264980190229487,1.385873573848,2.04142307264925,0.0672370138192196,0.887129076772192
"ld0119","SP",1,"ld0119_1",1578,"1/12/2016",2,9,1,2,30,32,30,32,26,25,NA,0.00456,0.00401,NA,"","","",0.00456,0.00401,0.00456,1.231,145.099,0.66165144,0.007270895,0.869278328,0.409786144,0.207826847,0.362842635,-4.923875886,0.470039779,1.49679255311812,1.3950492930792,1.4237018453106,2.15125346087821,0.0264980190229487,1.385873573848,2.04142307264925,0.0672370138192196,0.887129076772192
"ld0092","SP",1,"ld0092_1",1129,"1/12/2016",2,10,1,2,30,32,30,32,26,25,NA,0.00579,0.00529,NA,"Escaped during flush","","",0.00579,0.00529,0.00579,1.449,144.881,0.83886099,0.009118054,0.869278328,0.409786144,0.370873663,1.788177404,-4.697498875,0.88919535,1.49679255311812,1.3950492930792,1.4237018453106,2.15125346087821,0.0264980190229487,1.385873573848,2.04142307264925,0.0672370138192196,0.887129076772192
"ld0175","UNSWKen",2,"ld0175_2",2483,"11/12/2016",2,1,1,1,22,NA,25.5,25.5,25.5,25.5,0.00164,0.00343,0.00362,NA,"","FST1S and didn't hit A key","",0.00179,0.00198,0.00198,1.287,145.043,0.28718514,0.003190946,-1.469971056,0.70922311,0.252313929,0.751743108,-5.747437854,-1.054852631,NA,-0.0898696951048127,NA,-0.0196001191620308,-0.209334350281293,-0.0346631738566191,0.037570993004352,-0.169706749192677,-1.53759857794768
"ld0006","MP",2,"ld0006_2",75,"11/12/2016",2,2,1,1,22,NA,26.5,26.5,26.5,26.5,0.000569,0.00212,0.00293,NA,"","","",0.001551,0.002361,0.002361,1.126,145.204,0.342826644,0.003809185,-1.469971056,1.308097042,0.11867153,-0.416541941,-5.570340023,-0.726941498,NA,0.240112302269413,NA,0.314377354690314,0.26233038832719,0.301560831754729,0.377047793335276,0.299667286718129,-1.53759857794768
"ld0104","SP",2,"ld0104_2",1217,"11/12/2016",2,3,1,1,22,NA,26,26,26,26,0.000825,0.00414,0.00471,NA,"","","",0.003315,0.003885,0.003885,1.375,144.955,0.563150175,0.006257224,-1.469971056,1.008660076,0.318453731,1.329928946,-5.074018643,0.192038173,NA,0.0751213035823001,NA,0.147388617764142,0.0264980190229487,0.135065390165667,0.208941593786652,0.0672370138192196,-1.53759857794768
"ld0138","MP",2,"ld0138_2",1825,"11/12/2016",2,4,1,1,22,NA,26.5,26.5,26.5,26.5,0.000225,0.00243,0.00209,NA,"","","",0.002205,0.001865,0.002205,1.155,145.175,0.320110875,0.003517702,-1.469971056,1.308097042,0.144100344,-0.194246444,-5.649947343,-0.874340968,NA,0.240112302269413,NA,0.314377354690314,0.26233038832719,0.301560831754729,0.377047793335276,0.299667286718129,-1.53759857794768
"ld0092","SP",2,"ld0092_2",1139,"11/12/2016",2,5,1,1,22,NA,24.5,24.5,24.5,24.5,NA,0.0041,0.000466,1,"","","",0.0041,0.000466,0.0041,1.467,144.863,0.5939383,0.006599314,-1.469971056,0.110349177,0.383219499,1.896103148,-5.020789575,0.290596151,NA,-0.419851692479038,NA,-0.353577593014375,-0.680999088889776,-0.384339658304277,-0.315488431992429,-0.657860658577783,-1.53759857794768
"ld0115","SP",2,"ld0115_2",1458,"11/12/2016",2,6,1,1,22,NA,25,25,25,25,NA,0.000555,0.0026,NA,"","","",0.000555,0.0026,0.0026,1.428,144.902,0.3767452,0.004140057,-1.469971056,0.409786144,0.356274864,1.660556534,-5.487045723,-0.572715281,NA,-0.254860693791926,NA,-0.186588856088203,-0.445166719585535,-0.20775291707762,-0.137193304660608,-0.411342771589956,-1.53759857794768
