"id","samp_period","series","avg_mass","t_22","t_24","t_26","t_28","t_30","t_32","z.log.mass"
"ld0088",10,"ld0088_10",1.12933333333333,0.824078052320766,1.03308163442059,-0.745334364821534,-0.760488795961749,-1.3110473223211,0.528641868391812,-0.389750642879578
"ld0089",1,"ld0089_1",1.246,0.301342194653995,2.00591614955568,3.44759556266047,0.466134883494145,0.909911975198836,-0.647390756780126,0.448221464140883
"ld0089",2,"ld0089_2",1.281,0.778532977281542,-0.895158848560958,0.967886328609391,0.327074483947117,1.38216002419402,0.145452969504132,0.684349915966617
"ld0089",3,"ld0089_3",1.16333333333333,0.175688958300829,0.306056274283368,-0.520114461288616,-0.440281182342546,0.311220783917904,-0.502259824002154,-0.136921236524778
"ld0089",4,"ld0089_4",1.21433333333333,-0.4422612256437,0.650703781590922,-0.240981107385156,-1.86405255156368,1.33738777241354,0.701359621888827,0.228794432810582
"ld0089",5,"ld0089_5",1.296,-0.404487718434719,0.495410714676579,0.404474866993581,0.877547475372803,1.14717863475032,-0.163336984384338,0.783579115834185
"ld0089",6,"ld0089_6",1.17333333333333,0.134087579741747,0.252873503515287,1.1399406213147,-0.0979382009667259,0.532174942250181,0.447479734277645,-0.0639647968002306
"ld0089",7,"ld0089_7",1.20933333333333,-0.332657394782676,1.80071949340589,0.485406766947354,0.355457194063819,0.467750264215513,0.123607691646063,0.193625800866161
"ld0089",8,"ld0089_8",1.136,-0.374788996362246,-0.629505234250198,0.113963396064888,0.624632487616841,-0.151517663985234,1.14664834530887,-0.339581622216351
"ld0089",9,"ld0089_9",1.08733333333333,-0.796178826789696,-0.680465145551431,0.774205721505592,0.165601934532561,-1.08110366325456,0.221676204980099,-0.712792369601588
"ld0089",10,"ld0089_10",1.03866666666667,-0.0411957335841036,-0.670512607958037,-0.651988787297034,0.412135999809886,-0.336807564365706,-0.248669554533509,-1.10309543297198
"ld0092",1,"ld0092_1",1.473,1.33627409555322,-0.0721978266274557,0.989205093668035,0.644891261900761,0.342903667608779,1.32490072977916,1.87476971769895
"ld0092",2,"ld0092_2",1.445,1.23652672735119,0.385855280067823,1.92048114251127,2.00145673508265,1.86002872671881,1.88416795783237,1.71118458984238
"ld0092",3,"ld0092_3",1.329,0.504459642898018,1.4661898585103,2.28509569943132,1.53600899598143,1.94901928770992,1.68150990067695,0.997900377185973
"ld0092",4,"ld0092_4",1.35233333333333,1.40864624881003,2.49840789260941,2.18976985783954,2.18957431283178,1.64690725787933,1.69756350128106,1.14625281428739
"ld0092",5,"ld0092_5",1.39966666666667,0.178776658712281,2.08919776845097,0.15271765211671,1.14647873639859,1.76325867634218,0.208671426580812,1.4394901297817
"ld0092",6,"ld0092_6",1.31833333333333,0.293289216636924,0.157059474275375,2.41889408087556,3.31701884989824,1.44258136387225,0.800516085059636,0.929212484926795
"ld0092",7,"ld0092_7",1.28066666666667,2.92774541790519,0.24124907407012,1.63998560761835,-0.410719603585494,0.792480811386723,-0.26999459809643,0.682131648679278
"ld0092",8,"ld0092_8",1.30833333333333,0.0519200438725714,1.89651588015,-0.113602341167211,1.76670636518736,1.32950434232411,2.46472044533405,0.864310963214957
