date,samp_period,batch,ch_num,incb_num,incb_temp_id,incb_temp,id,tc,key,body_temp,ch_mass,ch_lizmass,t_flush,t_samp,t_diff,ch_vol,co2_samp_control,co2_samp_1,co2_samp_2,defecate,air_collect_notes,fms_notes,co2_warthog_notes,,,
25/1/17,6,1,2,1,2,26,ld0049,tc01(12)0,B,25.5,17.837,18.208,10:29,11:59,90,146.33,NA,4.72E-04,1.25E-03,1,,,,,,
25/1/17,6,1,3,1,2,26,ld0170,tc0415,C,23,17.682,18.845,10:30,12:01,91,146.33,NA,2.05E-03,2.00E-03,,,,,,,
25/1/17,6,1,4,1,2,26,ld0133,tc0314,D,23.5,17.847,18.999,10:32,12:02,90,146.33,1.82E-04,2.14E-03,2.46E-03,1,,,NegCO2BL,,,
25/1/17,6,1,5,1,2,26,ld0018,tc0A30,E,24.5,18.119,19.368,10:33,12:04,91,146.33,NA,2.41E-03,8.64E-04,,,,"NegCO2BL, NoPCO2T2",,,
25/1/17,6,1,6,1,2,26,ld0088,tc0203,F,24.5,18.164,19.408,10:35,12:05,90,146.33,NA,5.25E-03,5.18E-03,1,,,NegCO2BL,,,
25/1/17,6,1,7,1,2,26,ld0154,tc02(A)0,G,24,17.841,19.058,10:36,12:07,91,146.33,NA,2.33E-04,2.01E-03,1,,Left syrine in H2O increase,NegCO2BL,,,
25/1/17,6,1,8,1,2,26,ld0095,tc0214,H,27.5,18.123,19.392,10:38,12:08,90,146.33,NA,2.06E-03,2.44E-03,,FST2BL,,NegCO2BL,,,
25/1/17,6,1,9,1,2,26,ld0150,tc0344,I,25,18.323,19.700,10:39,12:09,90,146.33,NA,3.09E-03,2.71E-03,,FST2S2,,NegCO2BL,,,
25/1/17,6,1,10,1,2,26,ld0042,tc0103,J,24.5,18.102,19.463,10:40,12:11,91,146.33,NA,0.0083877,7.55E-03,,,,NegCO2BL,,,
25/1/17,6,1,11,2,2,30,ld0051,tc0140,K,28,17.714,18.983,11:30,13:00,90,146.33,3.84E-04,7.54E-03,0.0080334,,,NoPT1S2,,,,
25/1/17,6,1,12,2,2,30,ld0155,tc1342,L,25,17.984,19.101,11:31,13:02,91,146.33,NA,5.76E-03,6.14E-03,1,,,,,,
25/1/17,6,1,13,2,2,30,ld0011,tc0015,M,24,18.201,19.333,11:32,13:03,91,146.33,1.31E-04,4.27E-03,4.44E-03,1,,,,,,
25/1/17,6,1,14,2,2,30,ld0140,tc0325,N,25,18.316,19.442,11:34,13:04,90,146.33,5.35E-04,5.78E-03,5.84E-03,,,,,,,
25/1/17,6,1,15,2,2,30,ld0002,tc0002,O,24.5,18.103,19.229,11:35,13:05,90,146.33,NA,0.0138901,4.38E-03,,,,,,,
25/1/17,6,1,16,2,2,30,ld0146,tc0340,P,23.5,18.179,19.409,11:37,13:07,90,146.33,NA,6.18E-04,5.00E-03,1,,"BadT2BL, NoPT2S1",,,,
25/1/17,6,1,17,2,2,30,ld0105,tc0230,Q,25,18.042,19.355,11:38,13:08,90,146.33,NA,0.0080319,0.0085366,1,,,,,,
25/1/17,6,1,18,2,2,30,ld0027,tc0043,R,24,18.077,19.439,11:39,13:10,91,146.33,5.72E-04,5.18E-03,5.12E-03,1,,LOT1S2,,,,
25/1/17,6,1,19,2,2,30,ld0089,tc0204,S,24.5,17.973,19.156,11:41,13:11,90,146.33,NA,6.10E-03,4.93E-03,,,SMT1S2,,,,
25/1/17,6,1,20,2,2,30,ld0020,tc0032,T,24,18.192,19.328,11:42,13:12,90,146.33,NA,4.57E-03,4.93E-03,,,,,,,
25/1/17,6,1,21,2,2,30,ld0118,tc0251,U,24,18.134,19.478,11:43,13:14,91,146.33,5.01E-04,3.91E-03,4.61E-03,,,,NegCO2BL,,,
26/1/17,6,1,1,1,1,22,ld0142,tc0331,A,23,18.537,19.512,07:31,09:01,90,146.33,NA,1.11E-03,1.82E-03,,,,,,,
26/1/17,6,1,2,1,1,22,ld0049,tc01(12)0,B,23,17.863,19.220,07:32,09:02,90,146.33,NA,1.40E-03,1.33E-03,,,,,,,
26/1/17,6,1,3,1,1,22,ld0170,tc0415,C,23.5,17.734,18.846,07:34,09:04,90,146.33,2.75E-04,1.25E-03,8.80E-04,,,LOT1S2,,,,
26/1/17,6,1,4,1,1,22,ld0133,tc0314,D,24,17.703,18.997,07:35,09:05,90,146.33,NA,1.41E-03,NA,,,BadBLCO2,,,,
26/1/17,6,1,5,1,1,22,ld0018,tc0A30,E,24,18.146,19.376,07:37,09:07,90,146.33,NA,1.87E-03,1.38E-03,,,T2B4T2BL,,,,
26/1/17,6,1,6,1,1,22,ld0088,tc0203,F,24.5,18.340,19.562,07:38,09:08,90,146.33,4.06E-04,1.43E-03,1.69E-03,,,,,,,
26/1/17,6,1,7,1,1,22,ld0154,tc02(A)0,G,24,17.958,19.159,07:39,09:10,91,146.33,6.30E-04,1.47E-03,NA,,FST2S2,,,,,
26/1/17,6,1,8,1,1,22,ld0095,tc0214,H,26.5,18.151,19.380,07:41,09:11,90,146.33,2.44E-04,1.76E-03,1.27E-03,,,,,,,
26/1/17,6,1,9,1,1,22,ld0150,tc0344,I,24.5,18.385,19.734,07:42,09:13,91,146.33,5.74E-04,1.44E-03,NA,,,PinBL,,,,
26/1/17,6,1,10,1,1,22,ld0042,tc0103,J,24,18.157,19.510,07:44,09:14,90,146.33,NA,7.03E-04,1.09E-03,,,HitHT2BL,,,,
26/1/17,6,1,11,2,1,22,ld0051,tc0140,K,27,17.713,18.977,08:31,10:01,90,146.33,5.11E-04,2.24E-03,2.48E-03,,,,,,,
26/1/17,6,1,12,2,1,22,ld0155,tc1342,L,25.5,18.068,19.151,08:33,10:02,89,146.33,NA,1.38E-03,1.44E-03,,,,,,,
26/1/17,6,1,13,2,1,22,ld0011,tc0015,M,24,18.225,19.344,08:34,10:04,90,146.33,8.34E-04,8.53E-04,1.22E-03,,,NoMarkersT1S,,,,
26/1/17,6,1,14,2,1,22,ld0140,tc0325,N,25,18.391,19.497,08:35,10:05,90,146.33,4.86E-04,2.02E-03,1.69E-03,,,NoMarkersT1S,,,,
26/1/17,6,1,15,2,1,22,ld0002,tc0002,O,24.5,18.102,19.191,08:37,10:07,90,146.33,2.90E-04,1.38E-03,1.38E-03,,,NoMarkersT1S,,,,
26/1/17,6,1,16,2,1,22,ld0146,tc0340,P,23.5,18.168,19.357,08:38,10:08,90,146.33,5.03E-04,1.76E-03,1.99E-03,1,FST1BL,,,,,
26/1/17,6,1,17,2,1,22,ld0105,tc0230,Q,25,18.074,19.346,08:40,10:10,90,146.33,1.01E-03,2.59E-03,1.01E-03,,,,,,,
26/1/17,6,1,18,2,1,22,ld0027,tc0043,R,23.5,18.126,19.456,08:41,10:11,90,146.33,1.25E-03,1.71E-03,1.72E-03,,,"HitLT1S1, SMT2S2",,,,
26/1/17,6,1,19,2,1,22,ld0089,tc0204,S,24,17.969,19.148,08:42,10:13,91,146.33,1.80E-04,2.52E-03,1.59E-03,,,,,,,
26/1/17,6,1,20,2,1,22,ld0020,tc0032,T,24,18.215,19.333,08:44,10:14,90,146.33,3.93E-04,1.51E-03,2.42E-03,,,,,,,
26/1/17,6,1,21,2,1,22,ld0118,tc0251,U,24.5,18.245,19.527,08:45,10:16,91,146.33,NA,2.08E-03,2.01E-03,,,,,,,
26/1/17,6,1,1,1,2,32,ld0142,tc0331,A,23,18.537,19.512,10:21,11:51,90,146.33,3.85E-04,2.96E-03,3.23E-03,,,,,,,
26/1/17,6,1,2,1,2,32,ld0049,tc01(12)0,B,23,17.863,19.220,10:22,11:52,90,146.33,2.49E-04,5.37E-03,3.92E-03,,,,,,,
26/1/17,6,1,3,1,2,32,ld0170,tc0415,C,23.5,17.734,18.846,10:23,11:54,91,146.33,5.51E-04,3.83E-03,3.41E-03,,,LOT1S2,,,,
26/1/17,6,1,4,1,2,32,ld0133,tc0314,D,24,17.703,18.997,10:25,11:55,90,146.33,3.56E-04,3.93E-03,3.52E-03,,,BadBLCO2,,,,
26/1/17,6,1,5,1,2,32,ld0018,tc0A30,E,24,18.146,19.376,10:26,11:57,91,146.33,1.13E-03,5.53E-03,0.0104073,,,T2B4T2BL,,,,
26/1/17,6,1,6,1,2,32,ld0088,tc0203,F,24.5,18.340,19.562,10:28,11:58,90,146.33,4.02E-04,4.56E-03,3.72E-03,,,,,,,
26/1/17,6,1,7,1,2,32,ld0154,tc02(A)0,G,24,17.958,19.159,10:29,12:00,91,146.33,1.89E-04,3.86E-03,3.98E-03,,FST2S2,,,,,
26/1/17,6,1,8,1,2,32,ld0095,tc0214,H,26.5,18.151,19.380,10:30,12:01,91,146.33,3.05E-04,5.36E-03,5.93E-03,,,,,,,
26/1/17,6,1,9,1,2,32,ld0150,tc0344,I,24.5,18.385,19.734,10:32,12:03,91,146.33,NA,5.55E-03,5.26E-03,,,PinBL,BadCO2BLP,,,
26/1/17,6,1,10,1,2,32,ld0042,tc0103,J,24,18.157,19.510,10:33,12:04,91,146.33,NA,7.54E-03,7.78E-03,,,HitHT2BL,,,,
26/1/17,6,1,11,2,2,24,ld0051,tc0140,K,27,17.713,18.977,11:23,12:53,90,146.33,NA,2.48E-03,2.83E-03,,,,,,,
26/1/17,6,1,12,2,2,24,ld0155,tc1342,L,25.5,18.068,19.151,11:24,12:54,90,146.33,NA,3.21E-03,2.64E-03,,,,,,,
26/1/17,6,1,13,2,2,24,ld0011,tc0015,M,24,18.225,19.344,11:26,12:56,90,146.33,5.90E-04,1.30E-03,2.66E-04,,,NoMarkersT1S,,,,
26/1/17,6,1,14,2,2,24,ld0140,tc0325,N,25,18.391,19.497,11:27,12:57,90,146.33,4.36E-04,2.35E-03,2.00E-03,,,NoMarkersT1S,LateCO2BLP,,,
26/1/17,6,1,15,2,2,24,ld0002,tc0002,O,24.5,18.102,19.191,11:29,12:59,91,146.33,9.17E-04,4.68E-03,5.61E-03,,,NoMarkersT1S,,,,
26/1/17,6,1,16,2,2,24,ld0146,tc0340,P,23.5,18.168,19.357,11:30,13:00,92,146.33,4.67E-04,2.65E-03,3.09E-03,1,FST1BL,,,,,
26/1/17,6,1,17,2,2,24,ld0105,tc0230,Q,25,18.074,19.346,11:31,13:02,92,146.33,NA,1.99E-03,7.84E-04,,,,,,,
26/1/17,6,1,18,2,2,24,ld0027,tc0043,R,23.5,18.126,19.456,11:33,13:03,92,146.33,NA,2.83E-03,2.42E-03,,,"HitLT1S1, SMT2S2",,,,
26/1/17,6,1,19,2,2,24,ld0089,tc0204,S,24,17.969,19.148,11:34,13:05,92,146.33,NA,2.47E-03,3.06E-03,,,,,,,
26/1/17,6,1,20,2,2,24,ld0020,tc0032,T,24,18.215,19.333,11:36,13:06,91,146.33,4.00E-04,2.10E-03,2.66E-03,,,,,,,
26/1/17,6,1,21,2,2,24,ld0118,tc0251,U,24.5,18.245,19.527,11:37,13:07,90,146.33,NA,2.20E-03,4.58E-03,,,,,,,
27/1/17,6,1,1,1,1,28,ld0142,tc0331,A,23.5,18.524,19.508,07:36,09:06,90,146.33,2.46E-04,3.10E-04,2.51E-03,,,,BadCO2S1,,,
27/1/17,6,1,2,1,1,28,ld0049,tc01(12)0,B,25,17.863,19.210,07:37,09:08,91,146.33,2.91E-04,1.11E-03,3.02E-03,,,,,,,
27/1/17,6,1,3,1,1,28,ld0170,tc0415,C,24.5,17.705,18.837,07:39,09:09,90,146.33,3.69E-04,2.44E-03,2.59E-03,,,,,,,
27/1/17,6,1,4,1,1,28,ld0133,tc0314,D,24,17.842,18.954,07:40,09:11,91,146.33,4.88E-04,2.88E-03,2.81E-03,,FST2S2,,,,,
27/1/17,6,1,5,1,1,28,ld0018,tc0A30,E,24.5,18.134,19.351,07:42,09:12,90,146.33,7.80E-04,2.98E-03,3.01E-03,,,,DoublePCO2BL,,,
27/1/17,6,1,6,1,1,28,ld0088,tc0203,F,24.5,18.315,19.530,07:43,09:14,91,146.33,8.38E-04,2.73E-03,2.67E-03,,,,,,,
27/1/17,6,1,7,1,1,28,ld0154,tc02(A)0,G,24,17.965,19.145,07:45,09:15,90,146.33,4.20E-04,3.01E-03,3.19E-03,,,,,,,
27/1/17,6,1,8,1,1,28,ld0095,tc0214,H,25.5,18.133,19.370,07:46,09:17,91,146.33,7.82E-04,3.40E-03,3.77E-03,1,,,,,,
27/1/17,6,1,9,1,1,28,ld0150,tc0344,I,26.5,18.361,19.707,07:47,09:18,91,146.33,1.78E-04,3.65E-03,3.03E-03,,,,,,,
27/1/17,6,1,10,1,1,28,ld0042,tc0103,J,24,18.160,19.488,07:49,09:20,91,146.33,1.36E-04,2.50E-03,2.98E-03,,FST2BL,HitHT2S1,,,,
27/1/17,6,1,11,2,1,28,ld0051,tc0140,K,26,17.712,18.951,08:36,10:06,90,146.33,9.28E-04,3.98E-03,4.35E-03,,,,,,,
27/1/17,6,1,12,2,1,28,ld0155,tc1342,L,24.5,18.039,19.145,08:37,10:07,90,146.33,3.33E-04,2.76E-03,3.13E-03,,,,,,,
27/1/17,6,1,13,2,1,28,ld0011,tc0015,M,24,18.234,19.369,08:39,10:09,90,146.33,NA,2.43E-03,3.33E-03,,,,BadCO2S2,,,
27/1/17,6,1,14,2,1,28,ld0140,tc0325,N,25.5,18.390,19.492,08:40,10:10,90,146.33,9.15E-04,2.86E-03,2.65E-03,,,,,,,
27/1/17,6,1,15,2,1,28,ld0002,tc0002,O,24.5,18.132,19.214,08:42,10:12,90,146.33,1.29E-03,7.03E-03,3.01E-04,,,,,,,
27/1/17,6,1,16,2,1,28,ld0146,tc0340,P,24,18.186,19.369,08:43,10:13,90,146.33,4.49E-04,2.78E-04,3.02E-03,1,,NoPT1S2,NegCO2S1,,,
27/1/17,6,1,17,2,1,28,ld0105,tc0230,Q,25,18.084,19.369,08:44,10:15,91,146.33,5.16E-04,3.31E-03,2.97E-03,,,,,,,
27/1/17,6,1,18,2,1,28,ld0027,tc0043,R,24.5,18.133,19.455,08:46,10:16,90,146.33,5.02E-04,2.74E-03,1.22E-03,,,,,,,
27/1/17,6,1,19,2,1,28,ld0089,tc0204,S,24,18.000,19.158,08:47,10:18,91,146.33,3.03E-04,3.98E-03,2.88E-03,,,SMT2S1,,,,
27/1/17,6,1,20,2,1,28,ld0020,tc0032,T,25,18.195,19.306,08:49,10:19,90,146.33,3.30E-04,3.60E-03,3.58E-03,,,,,,,
27/1/17,6,1,21,2,1,28,ld0118,tc0251,U,25,18.215,19.520,08:50,10:21,91,146.33,1.70E-03,3.70E-03,3.38E-03,,,"MultiPT2S1, BadPT2S2",,,,
27/1/17,6,1,1,1,2,30,ld0142,tc0331,A,23.5,18.524,19.508,10:26,11:56,90,146.33,6.05E-04,3.18E-03,3.48E-03,,,,,,,
27/1/17,6,1,2,1,2,30,ld0049,tc01(12)0,B,25,17.863,19.210,10:27,11:57,90,146.33,5.41E-04,3.45E-03,3.72E-03,,,,,,,
27/1/17,6,1,3,1,2,30,ld0170,tc0415,C,24.5,17.705,18.837,10:28,11:59,91,146.33,9.02E-04,4.33E-03,4.00E-03,,,,,,,
27/1/17,6,1,4,1,2,30,ld0133,tc0314,D,24,17.842,18.954,10:30,12:00,90,146.33,8.02E-04,7.40E-04,4.24E-03,,FST2S2,,,,,
27/1/17,6,1,5,1,2,30,ld0018,tc0A30,E,24.5,18.134,19.351,10:31,12:02,91,146.33,9.68E-04,5.77E-03,6.46E-03,,,,,,,
27/1/17,6,1,6,1,2,30,ld0088,tc0203,F,24.5,18.315,19.530,10:33,12:03,90,146.33,8.44E-04,0.0086349,6.84E-03,,,,,,,
27/1/17,6,1,7,1,2,30,ld0154,tc02(A)0,G,24,17.965,19.145,10:34,12:05,91,146.33,9.95E-04,3.62E-03,3.44E-03,,,,,,,
27/1/17,6,1,8,1,2,30,ld0095,tc0214,H,25.5,18.133,19.370,10:35,12:06,91,146.33,5.17E-04,6.04E-03,6.02E-03,1,,,,,,
27/1/17,6,1,9,1,2,30,ld0150,tc0344,I,26.5,18.361,19.707,10:37,12:08,91,146.33,6.65E-04,5.49E-03,4.47E-03,,,,,,,
27/1/17,6,1,10,1,2,30,ld0042,tc0103,J,24,18.160,19.488,10:38,12:09,91,146.33,NA,6.11E-03,7.57E-03,,FST2BL,HitHT2S1,,,,
27/1/17,6,1,11,2,2,26,ld0051,tc0140,K,26,17.712,18.951,11:28,12:58,90,146.33,9.26E-04,4.41E-03,4.55E-03,,,,,,,
27/1/17,6,1,12,2,2,26,ld0155,tc1342,L,24.5,18.039,19.145,11:29,12:59,90,146.33,6.54E-04,4.02E-03,4.40E-03,,,,,,,
27/1/17,6,1,13,2,2,26,ld0011,tc0015,M,24,18.234,19.369,11:30,13:01,91,146.33,6.17E-04,2.87E-03,3.30E-03,,,,,,,
27/1/17,6,1,14,2,2,26,ld0140,tc0325,N,25.5,18.390,19.492,11:32,13:02,90,146.33,6.94E-04,3.22E-03,3.90E-03,,,,,,,
27/1/17,6,1,15,2,2,26,ld0002,tc0002,O,24.5,18.132,19.214,11:33,13:06,93,146.33,7.94E-04,5.49E-03,7.12E-03,,,,,,,
27/1/17,6,1,16,2,2,26,ld0146,tc0340,P,24,18.186,19.369,11:35,13:05,90,146.33,8.29E-04,3.75E-03,3.67E-03,1,,NoPT1S2,,,,
27/1/17,6,1,17,2,2,26,ld0105,tc0230,Q,25,18.084,19.369,11:36,13:06,90,146.33,1.18E-04,6.44E-03,1.33E-03,,,,,,,
27/1/17,6,1,18,2,2,26,ld0027,tc0043,R,24.5,18.133,19.455,11:37,13:08,91,146.33,2.87E-04,4.51E-03,3.57E-03,,,,,,,
27/1/17,6,1,19,2,2,26,ld0089,tc0204,S,24,18.000,19.158,11:39,13:09,90,146.33,4.85E-04,5.64E-03,5.09E-03,,,SMT2S1,,,,
27/1/17,6,1,20,2,2,26,ld0020,tc0032,T,25,48.195,19.306,11:40,13:11,91,146.33,4.88E-04,3.11E-03,2.96E-03,,,,,,,
27/1/17,6,1,21,2,2,26,ld0118,tc0251,U,25,18.215,19.520,11:42,13:12,90,146.33,1.75E-03,3.48E-03,3.11E-03,,,"MultiPT2S1, BadPT2S2",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
28/1/17,6,2,1,1,1,28,ld0006,tc0010,A,23.5,18.537,19.613,07:34,09:04,90,146.33,1.08E-04,7.45E-04,5.79E-05,,,,,,,
28/1/17,6,2,2,1,1,28,ld0171,tc0311,B,24.5,17.863,19.087,07:35,09:05,90,146.33,3.47E-04,3.29E-03,3.27E-03,,,,,,,
28/1/17,6,2,3,1,1,28,ld0043,tc0104,C,23.5,17.732,18.858,07:37,09:07,90,146.33,6.61E-04,7.18E-04,3.58E-03,,,HitDT2S1,,,,
28/1/17,6,2,4,1,1,28,ld0119,tc0252,D,23.5,17.921,19.177,07:38,09:08,90,146.33,4.56E-04,6.78E-03,6.94E-03,,,,,,,
28/1/17,6,2,5,1,1,28,ld0069,tc0142,E,24.5,18.171,19.535,07:39,09:10,91,146.33,NA,4.49E-03,0.0088809,1,,,,,,
28/1/17,6,2,6,1,1,28,ld0077,tc0151,F,24.5,18.357,19.709,07:41,09:11,90,146.33,6.58E-04,3.23E-03,3.30E-03,1,,,,,,
28/1/17,6,2,7,1,1,28,ld0104,tc0225,G,23.5,18.048,19.369,07:42,09:13,91,146.33,4.53E-04,0.0086198,2.33E-03,,,,,,,
28/1/17,6,2,8,1,1,28,ld0138,tc0323,H,24.5,18.139,19.245,07:44,09:15,91,146.33,4.64E-04,3.48E-03,3.18E-03,,,,,,,
28/1/17,6,2,9,1,1,28,ld0076,tc0150,I,23.5,18.388,19.712,07:45,09:16,91,146.33,NA,2.86E-03,2.69E-03,,,,,,,
28/1/17,6,2,10,1,1,28,ld0013,tc0021,J,23,18.168,19.232,07:47,09:18,91,146.33,NA,3.72E-04,2.97E-03,,,,,,,
28/1/17,6,2,11,2,1,28,ld0175,tc0234,K,24.5,17.742,19.103,08:34,10:04,90,146.33,NA,3.62E-03,3.68E-03,,,,,,,
28/1/17,6,2,12,2,1,28,ld0115,tc0244,L,24,18.053,19.335,08:35,10:05,90,146.33,5.52E-04,3.86E-03,4.37E-03,,,,,,,
28/1/17,6,2,13,2,1,28,ld0153,tc0350,M,23.5,18.241,19.207,08:36,10:07,91,146.33,8.88E-04,3.48E-03,3.34E-03,,,HitLT1BL,,,,
28/1/17,6,2,14,2,1,28,ld0128,tc0305,N,24.5,18.390,19.513,08:38,10:08,90,146.33,6.90E-04,3.43E-03,3.10E-03,,,,,,,
28/1/17,6,2,15,2,1,28,ld0143,tc0333,O,25,18.131,19.380,08:39,10:10,91,146.33,6.84E-04,4.62E-03,3.94E-03,,,BadPT2,,,,
28/1/17,6,2,16,2,1,28,ld0065,tc0134,P,23.5,18.194,19.362,08:41,10:12,91,146.33,7.37E-04,6.08E-03,0.0079544,,,,,,,
28/1/17,6,2,17,2,1,28,ld0137,tc0322,Q,24,18.076,19.424,08:42,10:13,91,146.33,4.83E-04,NA,4.50E-03,1,,,NoPCO2S1,,,
28/1/17,6,2,18,2,1,28,ld0075,tc0145,R,24,18.145,19.213,08:44,10:15,91,146.33,2.61E-04,4.99E-03,5.01E-03,1,,,,,,
28/1/17,6,2,19,2,1,28,ld0107,tc0232,S,23,17.995,19.241,08:45,10:16,91,146.33,2.09E-04,5.91E-03,6.57E-03,1,,,,,,
28/1/17,6,2,20,2,1,28,ld0111,tc0242,T,24.5,18.234,19.339,08:46,10:18,92,146.33,7.91E-04,3.64E-03,4.43E-03,,,,,,,
28/1/17,6,2,21,2,1,28,ld0092,tc0212,U,24.5,18.211,19.544,08:48,10:19,91,146.33,1.27E-03,0.0150958,0.0177001,,,BadPT2S2,,,,
28/1/17,6,2,1,1,2,30,ld0006,tc0010,A,23.5,18.537,19.613,10:24,11:54,90,146.33,NA,1.40E-03,3.81E-03,,,,,,,
28/1/17,6,2,2,1,2,30,ld0171,tc0311,B,24.5,17.863,19.087,10:25,11:56,91,146.33,2.69E-04,4.06E-03,3.52E-03,,,,,,,
28/1/17,6,2,3,1,2,30,ld0043,tc0104,C,23.5,17.732,18.858,10:27,11:57,90,146.33,5.04E-04,5.01E-03,4.85E-03,,,HitDT2S1,,,,
28/1/17,6,2,4,1,2,30,ld0119,tc0252,D,23.5,17.921,19.177,10:28,11:59,91,146.33,8.51E-04,0.0078305,0.0088538,,,,,,,
28/1/17,6,2,5,1,2,30,ld0069,tc0142,E,24.5,18.171,19.535,10:29,12:00,91,146.33,8.08E-04,0.0082106,0.0080636,1,,,,,,
28/1/17,6,2,6,1,2,30,ld0077,tc0151,F,24.5,18.357,19.709,10:31,12:02,91,146.33,2.97E-04,4.36E-03,4.50E-03,1,,,,,,
28/1/17,6,2,7,1,2,30,ld0104,tc0225,G,23.5,18.048,19.369,10:32,12:03,91,146.33,3.85E-04,6.93E-03,7.53E-03,,,,,,,
28/1/17,6,2,8,1,2,30,ld0138,tc0323,H,24.5,18.139,19.245,10:34,12:05,91,146.33,2.65E-04,5.54E-03,5.28E-03,,,,,,,
28/1/17,6,2,9,1,2,30,ld0076,tc0150,I,23.5,18.388,19.712,10:35,12:06,91,146.33,4.94E-04,5.49E-03,4.55E-03,,,,,,,
28/1/17,6,2,10,1,2,30,ld0013,tc0021,J,23,18.168,19.232,10:37,12:07,90,146.33,8.05E-04,4.33E-03,4.87E-03,,,,,,,
28/1/17,6,2,11,2,2,26,ld0175,tc0234,K,24.5,17.742,19.103,11:26,12:56,90,146.33,3.44E-04,6.71E-04,3.50E-03,,,,,,,
28/1/17,6,2,12,2,2,26,ld0115,tc0244,L,24,18.053,19.335,11:28,12:57,89,146.33,NA,3.82E-03,4.02E-03,,,,,,,
28/1/17,6,2,13,2,2,26,ld0153,tc0350,M,23.5,18.241,19.207,11:29,12:59,90,146.33,2.63E-04,5.53E-03,5.54E-03,,,HitLT1BL,,,,
28/1/17,6,2,14,2,2,26,ld0128,tc0305,N,24.5,18.390,19.513,11:30,13:00,90,146.33,1.11E-03,2.74E-03,2.67E-03,,,,,,,
28/1/17,6,2,15,2,2,26,ld0143,tc0333,O,25,18.131,19.380,11:32,13:02,90,146.33,NA,1.97E-03,2.74E-03,,,BadPT2,,,,
28/1/17,6,2,16,2,2,26,ld0065,tc0134,P,23.5,18.194,19.362,11:33,13:03,90,146.33,7.78E-04,5.45E-03,4.61E-03,,,,,,,
28/1/17,6,2,17,2,2,26,ld0137,tc0322,Q,24,18.076,19.424,11:35,13:05,90,146.33,4.76E-04,5.41E-03,3.78E-03,1,,,,,,
28/1/17,6,2,18,2,2,26,ld0075,tc0145,R,24,18.145,19.213,11:36,13:06,90,146.33,NA,4.24E-03,3.69E-03,1,,,,,,
28/1/17,6,2,19,2,2,26,ld0107,tc0232,S,23,17.995,19.241,11:38,13:08,90,146.33,3.53E-04,2.67E-03,2.60E-03,1,,,,,,
28/1/17,6,2,20,2,2,26,ld0111,tc0242,T,24.5,18.234,19.339,11:39,13:09,90,146.33,3.51E-04,3.93E-03,5.04E-03,,,,,,,
28/1/17,6,2,21,2,2,26,ld0092,tc0212,U,24.5,18.211,19.544,11:41,13:11,90,146.33,NA,7.45E-03,0.0088644,,,BadPT2S2,,,,
29/1/17,6,2,1,1,1,24,ld0006,tc0010,A,24,18.587,19.638,07:24,08:54,90,146.33,4.75E-04,1.95E-03,1.65E-03,,,,,,,
29/1/17,6,2,2,1,1,24,ld0171,tc0311,B,25,17.878,19.052,07:25,08:55,90,146.33,NA,NA,2.31E-03,,,NoPT1S1,,,,
29/1/17,6,2,3,1,1,24,ld0043,tc0104,C,24.5,17.739,18.838,07:26,08:57,91,146.33,NA,3.22E-03,2.96E-03,1,,,,,,
29/1/17,6,2,4,1,1,24,ld0119,tc0252,D,24,17.943,19.164,07:28,08:58,90,146.33,3.08E-04,2.87E-03,3.12E-03,,,,,,,
29/1/17,6,2,5,1,1,24,ld0069,tc0142,E,25,18.188,19.544,07:29,09:00,91,146.33,2.35E-04,3.90E-03,3.68E-03,1,,,,,,
29/1/17,6,2,6,1,1,24,ld0077,tc0151,F,24.5,18.399,19.741,07:30,09:01,91,146.33,8.35E-05,2.58E-03,2.47E-03,,,,,,,
29/1/17,6,2,7,1,1,24,ld0104,tc0225,G,24,18.009,19.330,07:32,09:03,91,146.33,NA,2.66E-03,2.44E-03,,,SMT1BL,,,,
29/1/17,6,2,8,1,1,24,ld0138,tc0323,H,24.5,18.132,19.202,07:33,09:04,91,146.33,5.52E-05,9.25E-04,1.60E-03,,,,,,,
29/1/17,6,2,9,1,1,24,ld0076,tc0150,I,25,18.377,19.684,07:35,09:06,91,146.33,1.67E-04,2.25E-03,1.98E-03,,,,,,,
29/1/17,6,2,10,1,1,24,ld0013,tc0021,J,23.5,18.184,19.205,07:36,09:07,91,146.33,NA,1.71E-03,2.08E-03,,,,,,,
29/1/17,6,2,11,2,1,24,ld0175,tc0234,K,25.5,17.718,19.057,08:24,09:54,90,146.33,NA,1.80E-03,1.24E-03,,,,LatePCO2BL,,,
29/1/17,6,2,12,2,1,24,ld0115,tc0244,L,24,18.035,19.299,08:25,09:55,90,146.33,1.24E-03,1.88E-03,2.56E-03,,,,,,,
29/1/17,6,2,13,2,1,24,ld0153,tc0350,M,23.5,18.228,19.190,08:26,09:57,91,146.33,NA,3.11E-03,1.94E-03,,,BadPT1All,,,,
29/1/17,6,2,14,2,1,24,ld0128,tc0305,N,24.5,18.392,19.511,08:28,09:58,90,146.33,NA,6.42E-03,3.70E-03,,,BadAll,,,,
29/1/17,6,2,15,2,1,24,ld0143,tc0333,O,23.5,18.095,19.338,08:29,10:00,91,146.33,4.79E-04,2.64E-03,1.93E-03,,,,,,,
29/1/17,6,2,16,2,1,24,ld0065,tc0134,P,24,18.207,19.334,08:31,10:01,90,146.33,6.35E-04,2.82E-03,1.01E-03,1,,,,,,
